customer_id,churn,recency,frequency,monetary,avg_order_value,std_order_value,tenure_days,basket_depth,items_per_basket,channel_diversity,store_diversity,gap_mean,gap_std,gap_max,recency_vs_gap,n_tx_30d,spend_30d,n_tx_90d,spend_90d,n_tx_180d,spend_180d,n_tx_365d,spend_365d,trend_90_over_prev90,trend_180_over_prev180,discount_ratio,category_breadth,n_tickets,avg_satisfaction,n_unresolved_tickets,age,days_since_signup,marketing_optin,has_mobile_app,gender,region,membership_tier,income_bracket,preferred_channel,city_tier,has_purchase_history
C11529,0,49.0,4.0,7309.960000000001,1827.4900000000002,2291.953837973182,168.0,9.25,5.75,1.0,4.0,39.666666666666664,52.65295180076169,100.0,1.2352941176470589,0.0,0.0,3.0,6166.77,4.0,7309.960000000001,4.0,7309.960000000001,1.5,4.0,0.01566461853765474,9.0,0.0,,0.0,18.0,268.0,0.0,1.0,Male,South,Bronze,20-40k,In-Store,2.0,1
C11530,0,40.0,3.0,383.96000000000004,127.98666666666668,89.96378289808257,149.0,2.3333333333333335,1.6666666666666667,1.0,3.0,54.5,0.7071067811865476,55.0,0.7339449541284404,0.0,0.0,1.0,230.77,3.0,383.96000000000004,3.0,383.96000000000004,0.3333333333333333,3.0,0.11184103999444843,4.0,0.0,,0.0,34.0,202.0,0.0,1.0,Female,South,Gold,20-40k,In-Store,1.0,1
C11531,0,9.0,5.0,2584.05,516.8100000000001,452.3936869586047,51.0,3.4,1.8,2.0,4.0,10.5,10.969655114602888,25.0,0.8571428571428571,1.0,1192.55,5.0,2584.05,5.0,2584.05,5.0,2584.05,5.0,5.0,0.0587950332729915,7.0,0.0,,0.0,26.0,112.0,0.0,1.0,Male,Bangkok,Bronze,20-40k,In-Store,2.0,1
C11532,0,36.0,98.0,267726.77999999997,2731.9059183673467,1425.364550555789,634.0,15.173469387755102,8.285714285714286,3.0,25.0,6.164948453608248,6.262787605456958,33.0,5.839464882943144,0.0,0.0,8.0,23410.100000000002,27.0,77211.77,55.0,151410.18,0.4,0.9310344827586207,0.0,14.0,0.0,,0.0,38.0,667.0,1.0,0.0,Female,Northeast,Platinum,>120k,In-Store,2.0,1
C11533,0,12.0,20.0,20051.920000000002,1002.5960000000001,553.6000458282609,306.0,6.85,3.7,3.0,11.0,15.473684210526315,12.05712523804277,43.0,0.7755102040816327,4.0,3312.55,8.0,6425.39,11.0,8915.880000000001,20.0,20051.920000000002,2.0,1.1,0.0,12.0,0.0,,0.0,30.0,320.0,1.0,1.0,Female,South,Gold,40-70k,In-Store,2.0,1
C11534,0,3.0,22.0,27121.030000000002,1232.774090909091,942.0159075932094,520.0,8.727272727272727,4.818181818181818,3.0,12.0,24.61904761904762,22.977110763706104,89.0,0.1218568665377176,3.0,3790.82,7.0,8369.18,8.0,8850.45,14.0,15141.67,3.5,1.1428571428571428,0.012533647038605482,13.0,1.0,3.0,0.0,33.0,521.0,1.0,0.0,Male,Central,Silver,70-120k,In-Store,1.0,1
C11535,1,31.0,3.0,5280.299999999999,1760.0999999999997,493.133309461042,79.0,7.0,3.0,1.0,3.0,24.0,14.142135623730951,34.0,1.2916666666666667,0.0,0.0,3.0,5280.299999999999,3.0,5280.299999999999,3.0,5280.299999999999,3.0,3.0,0.015919578360406434,3.0,0.0,,0.0,27.0,79.0,1.0,0.0,Female,Central,Silver,20-40k,In-Store,1.0,1
C11536,0,12.0,8.0,2889.94,361.2425,273.8369022272721,427.0,5.125,2.625,2.0,2.0,59.285714285714285,23.221500710292073,89.0,0.20240963855421687,1.0,393.93,1.0,393.93,3.0,1480.0900000000001,6.0,2606.96,0.3333333333333333,0.75,0.057026602843335904,8.0,0.0,,0.0,18.0,496.0,1.0,0.0,Female,Central,Silver,20-40k,Online Web,2.0,1
C11537,0,21.0,7.0,3998.41,571.2014285714286,458.713284141215,257.0,5.285714285714286,3.0,2.0,1.0,39.333333333333336,34.17991613018772,98.0,0.5338983050847458,1.0,1287.26,2.0,1601.77,3.0,2421.94,7.0,3998.41,1.0,0.6,0.06427697182587694,10.0,0.0,,0.0,33.0,282.0,0.0,0.0,Male,Northeast,Bronze,20-40k,Online Web,3.0,1
C11538,0,20.0,25.0,38269.67,1530.7867999999999,897.4384559480015,438.0,11.96,6.04,3.0,13.0,17.416666666666668,15.24272218831482,50.0,1.1483253588516746,2.0,2838.88,6.0,8386.59,9.0,14938.22,21.0,33318.96,1.5,0.6923076923076923,0.018105550843174174,14.0,0.0,,0.0,36.0,443.0,1.0,1.0,Male,North,Silver,<20k,In-Store,2.0,1
C11539,1,147.0,19.0,14120.42,743.18,637.0772542199607,599.0,5.2105263157894735,2.6842105263157894,2.0,1.0,25.11111111111111,19.499287736279552,65.0,5.853982300884955,0.0,0.0,0.0,0.0,1.0,55.6,9.0,6260.54,0.0,0.1111111111111111,0.0634966218568877,14.0,0.0,,0.0,50.0,602.0,0.0,1.0,Male,Bangkok,Silver,40-70k,Mobile App,3.0,1
C11540,0,48.0,3.0,535.21,178.40333333333334,140.04974342473224,156.0,2.6666666666666665,1.6666666666666667,1.0,3.0,54.0,65.05382386916237,100.0,0.8888888888888888,0.0,0.0,2.0,205.70000000000002,3.0,535.21,3.0,535.21,1.0,3.0,0.11969143721832955,3.0,1.0,3.0,0.0,47.0,156.0,0.0,0.0,Male,East,Silver,20-40k,In-Store,1.0,1
C11541,0,0.0,27.0,33614.19,1244.97,831.6641039737507,562.0,9.74074074074074,5.666666666666667,3.0,3.0,21.615384615384617,21.780866691804388,106.0,0.0,1.0,1764.12,8.0,9806.95,12.0,13842.060000000001,21.0,25352.8,1.6,1.2,0.03260778847919344,14.0,1.0,3.0,0.0,39.0,584.0,0.0,0.0,Male,Bangkok,Gold,40-70k,Online Web,3.0,1
C11542,0,41.0,13.0,22111.27,1700.866923076923,1076.7116520714403,277.0,12.153846153846153,6.461538461538462,3.0,3.0,19.666666666666668,13.28247877559917,53.0,2.084745762711864,0.0,0.0,2.0,6237.15,9.0,15281.220000000001,13.0,22111.27,0.25,1.8,0.0017710661158890316,12.0,0.0,,0.0,33.0,281.0,1.0,1.0,Male,Central,Platinum,20-40k,Online Web,1.0,1
C11543,0,6.0,12.0,21101.55,1758.4624999999999,1277.1712686254232,317.0,8.75,4.5,1.0,10.0,28.272727272727273,20.080293369823604,61.0,0.21221864951768488,1.0,2563.48,4.0,6039.58,8.0,15265.29,12.0,21101.55,0.8,1.6,0.030788352125931305,13.0,1.0,5.0,0.0,23.0,318.0,1.0,1.0,Female,East,Gold,20-40k,In-Store,2.0,1
C11544,0,31.0,28.0,42431.23,1515.4010714285716,912.0860523743618,543.0,11.178571428571429,5.75,3.0,4.0,18.962962962962962,19.46294602074074,66.0,1.634765625,0.0,0.0,4.0,3778.81,8.0,10242.74,20.0,28424.26,0.8,0.6153846153846154,0.007421084310151919,14.0,0.0,,0.0,54.0,649.0,1.0,1.0,Male,South,Silver,Unknown,Online Web,1.0,1
C11545,0,15.0,53.0,174763.45,3297.4235849056604,1584.8054384202865,474.0,15.415094339622641,8.716981132075471,2.0,1.0,8.826923076923077,6.277008010397491,26.0,1.6993464052287581,3.0,8212.380000000001,10.0,30684.7,17.0,54575.46,37.0,117787.19,1.25,0.8095238095238095,0.012680667651066452,14.0,0.0,,0.0,44.0,480.0,1.0,1.0,Male,East,Platinum,>120k,Mobile App,1.0,1
C11546,0,15.0,22.0,14782.42,671.9281818181818,458.9529597914133,469.0,6.2272727272727275,3.5,3.0,13.0,21.61904761904762,21.02492851468511,90.0,0.6938325991189427,1.0,865.46,4.0,2116.87,10.0,5362.33,19.0,13397.91,0.5714285714285714,1.0,0.03846799299068156,13.0,0.0,,0.0,35.0,495.0,1.0,1.0,Male,Bangkok,Bronze,40-70k,In-Store,2.0,1
C11547,0,71.0,8.0,7517.42,939.6775,665.8020641248096,313.0,5.5,3.375,2.0,4.0,34.57142857142857,27.56118734051651,91.0,2.053719008264463,0.0,0.0,2.0,1212.74,3.0,1702.6299999999999,8.0,7517.42,1.0,0.5,0.014444910587865121,11.0,0.0,,0.0,18.0,324.0,1.0,1.0,Female,Bangkok,Bronze,40-70k,In-Store,1.0,1
C11548,0,26.0,15.0,14462.28,964.152,436.7745129141908,371.0,7.4,4.0,2.0,13.0,24.642857142857142,15.9161608380971,51.0,1.055072463768116,1.0,888.36,3.0,2904.2200000000003,6.0,5137.14,14.0,13701.36,0.75,0.6666666666666666,0.025500110506767863,13.0,0.0,,0.0,34.0,371.0,1.0,1.0,Female,Northeast,Gold,70-120k,In-Store,1.0,1
C11549,0,8.0,27.0,23862.42,883.7933333333333,602.1583910464857,479.0,8.481481481481481,4.185185185185185,3.0,2.0,18.115384615384617,18.902543581384858,75.0,0.44161358811040335,3.0,2354.59,4.0,2804.8,12.0,10479.25,17.0,15490.82,0.4444444444444444,2.0,0.03469838597388287,13.0,0.0,,0.0,41.0,493.0,0.0,1.0,Female,Bangkok,Gold,70-120k,Mobile App,3.0,1
C11550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C11551,0,29.0,17.0,18764.52,1103.795294117647,886.0578269723543,333.0,7.823529411764706,4.176470588235294,3.0,12.0,19.0,24.402185694455053,88.0,1.5263157894736843,1.0,1182.42,3.0,3115.8100000000004,8.0,10432.25,17.0,18764.52,0.5,0.8,0.04601221379634318,11.0,0.0,,0.0,22.0,388.0,1.0,1.0,Male,North,Gold,40-70k,In-Store,2.0,1
C11552,0,3.0,10.0,12480.93,1248.093,973.8470333801573,245.0,10.5,6.0,2.0,1.0,26.88888888888889,22.44685080609552,62.0,0.1115702479338843,2.0,1987.48,4.0,3670.9300000000003,8.0,10588.33,10.0,12480.93,0.8,2.6666666666666665,0.0,12.0,0.0,,0.0,46.0,249.0,1.0,1.0,Female,North,Gold,40-70k,Online Web,2.0,1
C11553,1,73.0,13.0,15226.93,1171.3023076923077,704.7758497464973,551.0,10.615384615384615,5.538461538461538,3.0,2.0,39.833333333333336,32.310519911782556,109.0,1.8326359832635981,0.0,0.0,2.0,1760.23,4.0,4190.62,7.0,9081.66,0.6666666666666666,1.0,0.008514301304427945,12.0,0.0,,0.0,21.0,588.0,1.0,0.0,Female,Central,Gold,40-70k,Online Web,1.0,1
C11554,0,13.0,3.0,1119.0900000000001,373.03000000000003,391.86648529824544,148.0,4.666666666666667,2.6666666666666665,1.0,2.0,67.5,37.476659402887016,94.0,0.1925925925925926,1.0,62.92,2.0,305.64,3.0,1119.0900000000001,3.0,1119.0900000000001,1.0,3.0,0.015674063910072037,5.0,0.0,,0.0,48.0,170.0,1.0,1.0,Female,Bangkok,Silver,20-40k,In-Store,2.0,1
C11555,0,35.0,12.0,5327.83,443.98583333333335,282.0241024341499,626.0,5.25,3.0,3.0,9.0,53.72727272727273,45.7167166561443,156.0,0.6514382402707276,0.0,0.0,2.0,1715.21,3.0,1883.34,6.0,3082.5699999999997,1.0,0.75,0.049228276367893294,10.0,1.0,2.0,1.0,28.0,632.0,1.0,0.0,Female,Bangkok,Silver,70-120k,In-Store,1.0,1
C11556,0,0.0,34.0,38965.15,1146.0338235294118,1066.8584492941843,492.0,6.764705882352941,3.5294117647058822,3.0,3.0,14.909090909090908,17.01536738577005,82.0,0.0,2.0,2304.5299999999997,8.0,5574.38,17.0,20871.06,22.0,25307.11,0.8,2.8333333333333335,0.044076572692219845,14.0,1.0,3.0,0.0,34.0,516.0,1.0,0.0,Male,Bangkok,Silver,70-120k,Mobile App,2.0,1
C11557,1,92.0,4.0,1877.03,469.2575,438.8266516803645,432.0,4.0,3.0,1.0,4.0,113.33333333333333,127.90751867397528,261.0,0.8117647058823529,0.0,0.0,0.0,0.0,3.0,766.6800000000001,3.0,766.6800000000001,0.0,3.0,0.08160249729671545,10.0,4.0,2.0,2.0,47.0,466.0,0.0,1.0,Female,Bangkok,Silver,70-120k,In-Store,2.0,1
C11558,0,4.0,4.0,2122.11,530.5275,373.8456070247003,50.0,3.5,2.5,1.0,1.0,15.333333333333334,2.3094010767585034,18.0,0.2608695652173913,2.0,1320.96,4.0,2122.11,4.0,2122.11,4.0,2122.11,4.0,4.0,0.01441608805703272,6.0,0.0,,0.0,18.0,99.0,1.0,1.0,Female,Northeast,Bronze,70-120k,Online Web,1.0,1
C11559,0,61.0,3.0,692.76,230.92,238.25748005046975,147.0,2.6666666666666665,1.6666666666666667,2.0,3.0,43.0,15.556349186104045,54.0,1.4186046511627908,0.0,0.0,1.0,140.96,3.0,692.76,3.0,692.76,0.3333333333333333,3.0,0.20057237153374802,4.0,0.0,,0.0,38.0,154.0,0.0,1.0,Male,Central,Bronze,<20k,In-Store,1.0,1
C11560,0,9.0,6.0,3477.54,579.59,210.29813884102734,394.0,6.5,3.5,1.0,4.0,77.0,39.79321550214308,124.0,0.11688311688311688,1.0,611.31,2.0,1355.8,4.0,2773.94,5.0,2965.1099999999997,0.6666666666666666,2.0,0.019134761294981078,8.0,0.0,,0.0,21.0,485.0,0.0,1.0,Male,Northeast,Silver,20-40k,In-Store,2.0,1
C11561,0,44.0,1.0,725.64,725.64,,44.0,4.0,2.0,1.0,1.0,,,,,0.0,0.0,1.0,725.64,1.0,725.64,1.0,725.64,1.0,1.0,0.0,2.0,0.0,,0.0,33.0,52.0,1.0,1.0,Male,Bangkok,Silver,40-70k,In-Store,1.0,1
C11562,0,5.0,6.0,14768.64,2461.44,2154.5793025368084,90.0,10.333333333333334,5.5,1.0,5.0,17.0,14.983324063771697,41.0,0.29411764705882354,2.0,6893.91,5.0,13628.439999999999,6.0,14768.64,6.0,14768.64,2.5,6.0,0.006343971208906993,12.0,0.0,,0.0,18.0,129.0,0.0,0.0,Female,Bangkok,Bronze,>120k,In-Store,1.0,1
C11563,0,37.0,10.0,9394.73,939.473,922.6401866509681,402.0,5.7,3.3,3.0,6.0,40.55555555555556,36.404364817666824,125.0,0.9123287671232876,0.0,0.0,2.0,744.94,4.0,5013.73,7.0,7844.13,0.6666666666666666,1.0,0.05011531395627473,12.0,0.0,,0.0,18.0,540.0,1.0,0.0,Female,Bangkok,Silver,<20k,In-Store,1.0,1
C11564,0,53.0,5.0,2757.18,551.4359999999999,617.2384201667941,225.0,4.6,2.4,2.0,2.0,43.0,20.33060090930254,65.0,1.2325581395348837,0.0,0.0,1.0,1507.62,3.0,2336.31,5.0,2757.18,0.3333333333333333,1.0,0.09362025266521365,8.0,0.0,,0.0,44.0,261.0,0.0,1.0,Male,Northeast,Silver,70-120k,Mobile App,2.0,1
C11565,0,20.0,3.0,3382.58,1127.5266666666666,460.2738378762509,50.0,9.0,5.0,1.0,3.0,15.0,12.727922061357855,24.0,1.3333333333333333,1.0,1007.71,3.0,3382.58,3.0,3382.58,3.0,3382.58,3.0,3.0,0.0202009083746582,11.0,0.0,,0.0,18.0,122.0,0.0,1.0,Male,Northeast,Bronze,20-40k,In-Store,1.0,1
C11566,0,1.0,76.0,187916.76,2472.588947368421,1564.0360721821214,634.0,14.355263157894736,7.7105263157894735,3.0,9.0,8.44,7.023589595841346,31.0,0.11848341232227488,4.0,10561.57,11.0,27227.72,29.0,69589.94,46.0,116345.71,0.5789473684210527,1.6111111111111112,0.022352471110204712,14.0,0.0,,0.0,31.0,666.0,1.0,1.0,Female,South,Platinum,70-120k,Mobile App,2.0,1
C11567,1,2.0,3.0,1607.23,535.7433333333333,494.14329018345813,20.0,4.0,2.0,1.0,2.0,9.0,4.242640687119285,12.0,0.2222222222222222,3.0,1607.23,3.0,1607.23,3.0,1607.23,3.0,1607.23,3.0,3.0,0.03357064687984799,5.0,2.0,3.0,1.0,19.0,21.0,1.0,0.0,Male,Central,Silver,40-70k,In-Store,1.0,1
C11568,0,5.0,2.0,2232.2,1116.1,672.4302646371592,17.0,4.0,2.0,1.0,2.0,12.0,,12.0,0.4166666666666667,2.0,2232.2,2.0,2232.2,2.0,2232.2,2.0,2232.2,2.0,2.0,0.01631397572734243,4.0,0.0,,0.0,30.0,61.0,1.0,0.0,Female,Bangkok,Silver,20-40k,In-Store,2.0,1
C11569,0,50.0,13.0,18484.98,1421.9215384615384,933.4355955094612,596.0,14.0,7.384615384615385,3.0,7.0,45.5,39.70001144950602,128.0,1.098901098901099,0.0,0.0,2.0,4881.2699999999995,5.0,8508.99,9.0,14597.66,0.5,1.0,0.06526656239712737,11.0,3.0,3.3333333333333335,1.0,21.0,598.0,1.0,1.0,Male,Central,Bronze,20-40k,In-Store,1.0,1
C11570,1,95.0,18.0,25342.73,1407.9294444444445,814.721763414987,374.0,11.666666666666666,5.888888888888889,3.0,14.0,16.41176470588235,12.82604198266856,50.0,5.788530465949822,0.0,0.0,0.0,0.0,6.0,10188.41,17.0,24865.93,0.0,0.5,0.04867489508021952,14.0,1.0,4.0,0.0,35.0,379.0,1.0,1.0,Male,Bangkok,Bronze,<20k,In-Store,2.0,1
C11571,0,3.0,30.0,29622.18,987.4060000000001,788.5546912989961,612.0,7.433333333333334,4.266666666666667,2.0,4.0,21.0,22.962702678163,86.0,0.14285714285714285,4.0,3080.81,7.0,8781.95,13.0,15443.25,17.0,19746.53,1.0,2.6,0.030150855774859642,13.0,0.0,,0.0,18.0,614.0,0.0,0.0,Female,Bangkok,Gold,70-120k,Mobile App,1.0,1
C11572,0,1.0,44.0,107627.89,2446.088409090909,1069.1567899788483,371.0,14.727272727272727,8.136363636363637,3.0,7.0,8.604651162790697,7.572316544598868,33.0,0.11621621621621622,2.0,2046.54,7.0,10972.11,19.0,41720.69,43.0,106055.33,0.5384615384615384,0.76,0.02071764615322744,14.0,0.0,,0.0,54.0,372.0,1.0,0.0,Male,North,Platinum,>120k,Mobile App,2.0,1
C11573,0,127.0,4.0,2341.6,585.4,442.9215898252571,221.0,6.75,3.25,1.0,3.0,31.333333333333332,23.860706890897706,48.0,4.053191489361702,0.0,0.0,0.0,0.0,3.0,2174.89,4.0,2341.6,0.0,1.5,0.01691513881833334,5.0,0.0,,0.0,24.0,264.0,0.0,1.0,Male,East,Silver,20-40k,In-Store,1.0,1
C11574,1,17.0,3.0,5956.33,1985.4433333333334,1787.1193453805297,53.0,9.666666666666666,4.333333333333333,3.0,2.0,18.0,21.213203435596427,33.0,0.9444444444444444,1.0,626.14,3.0,5956.33,3.0,5956.33,3.0,5956.33,3.0,3.0,0.08433181140371106,9.0,2.0,3.5,0.0,22.0,97.0,1.0,1.0,Male,Bangkok,Bronze,Unknown,Mobile App,1.0,1
C11575,0,18.0,2.0,1053.71,526.855,427.863242228168,180.0,6.0,4.5,1.0,1.0,162.0,,162.0,0.1111111111111111,1.0,224.31,1.0,224.31,1.0,224.31,2.0,1053.71,1.0,0.5,0.050095557478724934,5.0,0.0,,0.0,34.0,218.0,1.0,0.0,Male,Northeast,Gold,20-40k,Online Web,3.0,1
C11576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C11577,0,26.0,7.0,2404.7000000000003,343.52857142857147,293.72385820861126,376.0,3.857142857142857,2.5714285714285716,2.0,7.0,58.333333333333336,33.53605025441527,104.0,0.4457142857142857,1.0,524.1,2.0,968.32,4.0,1876.9700000000003,6.0,2104.69,0.6666666666666666,1.3333333333333333,0.05368871328896987,10.0,0.0,,0.0,34.0,405.0,0.0,0.0,Female,Bangkok,Bronze,40-70k,In-Store,3.0,1
C11578,0,142.0,4.0,2066.37,516.5925,605.3395440783627,471.0,5.5,2.75,1.0,1.0,109.66666666666667,91.08969938106796,213.0,1.2948328267477203,0.0,0.0,0.0,0.0,1.0,110.95,2.0,378.92,0.0,0.5,0.06239024987862261,6.0,1.0,3.0,0.0,45.0,497.0,1.0,1.0,Female,Central,Silver,40-70k,Mobile App,2.0,1
C11579,1,46.0,3.0,6519.289999999999,2173.0966666666664,1239.96805242447,84.0,9.666666666666666,6.0,1.0,2.0,19.0,15.556349186104045,30.0,2.4210526315789473,0.0,0.0,3.0,6519.289999999999,3.0,6519.289999999999,3.0,6519.289999999999,3.0,3.0,0.010255296925384554,10.0,1.0,3.0,0.0,30.0,100.0,0.0,0.0,Female,Bangkok,Silver,40-70k,In-Store,1.0,1
C11580,0,20.0,70.0,189452.95,2706.4707142857146,1880.211789459932,520.0,11.957142857142857,6.8,3.0,4.0,7.246376811594203,6.93330792178437,41.0,2.76,3.0,4710.27,11.0,23953.04,20.0,54308.88,42.0,114930.49,1.1,0.8695652173913043,0.0,14.0,0.0,,0.0,45.0,524.0,1.0,1.0,Male,South,Platinum,>120k,Mobile App,1.0,1
C11581,1,7.0,34.0,65346.0,1921.9411764705883,1229.5226515141771,637.0,13.794117647058824,6.9411764705882355,2.0,21.0,19.09090909090909,20.02711230489127,96.0,0.3666666666666667,1.0,1779.18,7.0,9668.05,14.0,20692.66,20.0,37147.27,0.875,2.0,0.0,14.0,0.0,,0.0,43.0,640.0,1.0,0.0,Female,Northeast,Silver,20-40k,In-Store,1.0,1
C11582,1,139.0,17.0,33425.79,1966.2229411764706,1400.6238995121278,504.0,13.176470588235293,7.0,2.0,1.0,22.8125,25.309336222034748,95.0,6.093150684931507,0.0,0.0,0.0,0.0,5.0,7604.54,14.0,29291.36,0.0,0.5,0.01151465792265954,14.0,1.0,2.0,0.0,35.0,513.0,1.0,0.0,Female,South,Gold,>120k,Online Web,1.0,1
C11583,0,32.0,4.0,3396.36,849.09,674.6051025600088,86.0,7.25,3.0,2.0,2.0,18.0,2.0,20.0,1.7777777777777777,0.0,0.0,4.0,3396.36,4.0,3396.36,4.0,3396.36,4.0,4.0,0.04830009555219923,6.0,0.0,,0.0,32.0,87.0,1.0,1.0,Female,East,Bronze,40-70k,In-Store,3.0,1
C11584,0,17.0,39.0,75293.83,1930.6110256410257,1109.5899227614036,575.0,13.820512820512821,7.487179487179487,2.0,20.0,14.68421052631579,12.531269565668666,60.0,1.157706093189964,1.0,2267.52,4.0,6727.16,8.0,13649.09,24.0,45289.93,0.8,0.47058823529411764,0.025359682104007953,14.0,1.0,3.0,0.0,50.0,600.0,1.0,1.0,Male,Bangkok,Gold,40-70k,In-Store,1.0,1
C11585,0,47.0,5.0,1555.1200000000001,311.024,257.21328062524304,270.0,4.6,2.2,2.0,1.0,55.75,81.77356948713116,178.0,0.8430493273542601,0.0,0.0,3.0,667.45,4.0,812.89,5.0,1555.1200000000001,1.5,2.0,0.049670007333170375,5.0,0.0,,0.0,34.0,274.0,1.0,1.0,Male,North,Bronze,<20k,Mobile App,3.0,1
C11586,0,16.0,2.0,1882.2,941.1,1088.0817727542355,17.0,5.5,3.0,1.0,1.0,1.0,,1.0,16.0,2.0,1882.2,2.0,1882.2,2.0,1882.2,2.0,1882.2,2.0,2.0,0.06825933498012464,4.0,0.0,,0.0,40.0,20.0,1.0,1.0,Male,Bangkok,Platinum,70-120k,Mobile App,1.0,1
C11587,0,0.0,10.0,5199.18,519.918,379.5724406867402,219.0,3.7,2.1,3.0,9.0,24.333333333333332,36.038174204584784,116.0,0.0,2.0,775.74,3.0,1411.33,8.0,3495.51,10.0,5199.18,0.5,2.6666666666666665,0.005832096801333925,9.0,0.0,,0.0,32.0,323.0,1.0,1.0,Female,Bangkok,Silver,>120k,In-Store,1.0,1
C11588,0,129.0,3.0,1833.3600000000001,611.12,276.94490011552836,360.0,8.666666666666666,4.333333333333333,1.0,1.0,115.5,102.5304832720494,188.0,1.1168831168831168,0.0,0.0,0.0,0.0,2.0,1206.17,3.0,1833.3600000000001,0.0,1.0,0.15215249934100086,9.0,0.0,,0.0,40.0,388.0,0.0,1.0,Male,East,Bronze,20-40k,Mobile App,2.0,1
C11589,0,5.0,58.0,145772.48,2513.3186206896553,1311.9441822241329,368.0,13.551724137931034,7.413793103448276,3.0,24.0,6.368421052631579,7.900342621294001,33.0,0.7851239669421488,12.0,36680.66,25.0,66066.05,37.0,97882.66,56.0,139080.06,1.9230769230769231,1.85,0.004451583514484959,14.0,0.0,,0.0,46.0,368.0,0.0,0.0,Female,East,Platinum,40-70k,In-Store,3.0,1
C11590,0,92.0,4.0,1296.1,324.025,137.2265840377391,220.0,5.25,3.25,2.0,4.0,42.666666666666664,36.22614157391501,81.0,2.15625,0.0,0.0,0.0,0.0,2.0,666.99,4.0,1296.1,0.0,0.6666666666666666,0.14374805937807608,6.0,1.0,4.0,0.0,39.0,251.0,1.0,0.0,Male,Bangkok,Silver,20-40k,In-Store,2.0,1
C11591,1,36.0,10.0,5774.3,577.4300000000001,298.6082736071903,364.0,6.8,3.9,2.0,2.0,36.44444444444444,37.25624481583964,109.0,0.9878048780487805,0.0,0.0,2.0,1173.46,5.0,2296.17,10.0,5774.3,0.5,0.8333333333333334,0.047104331208929755,11.0,1.0,2.0,0.0,45.0,375.0,0.0,1.0,Female,South,Silver,Unknown,Mobile App,1.0,1
C11592,0,118.0,8.0,5268.0599999999995,658.5074999999999,376.89845861603476,547.0,6.625,3.625,1.0,8.0,61.285714285714285,62.117400368748754,157.0,1.9254079254079255,0.0,0.0,0.0,0.0,2.0,816.3499999999999,3.0,1400.0,0.0,1.0,0.052495265228159345,11.0,1.0,2.0,0.0,34.0,650.0,1.0,0.0,Male,Northeast,Bronze,20-40k,In-Store,2.0,1
C11593,0,7.0,42.0,41641.65,991.4678571428572,745.9316014008702,596.0,6.880952380952381,3.8333333333333335,3.0,7.0,14.365853658536585,14.37490190846702,60.0,0.48726655348047543,3.0,1686.18,8.0,4558.2,13.0,10399.32,25.0,25942.71,1.3333333333333333,1.0,0.01592070393384527,14.0,1.0,3.0,0.0,21.0,624.0,1.0,1.0,Female,Bangkok,Gold,70-120k,Online Web,1.0,1
C11594,1,92.0,9.0,10215.98,1135.108888888889,753.5368821339213,285.0,6.777777777777778,4.0,1.0,8.0,24.125,25.659515082824814,83.0,3.8134715025906734,0.0,0.0,0.0,0.0,2.0,1862.08,9.0,10215.98,0.0,0.25,0.07299119721025701,11.0,1.0,1.0,0.0,18.0,394.0,1.0,0.0,Male,Bangkok,Silver,40-70k,In-Store,3.0,1
C11595,1,12.0,30.0,46413.24,1547.108,861.1715887749103,555.0,12.566666666666666,6.366666666666666,3.0,19.0,18.724137931034484,17.23554581116789,83.0,0.6408839779005524,1.0,1076.66,5.0,5515.99,8.0,12519.45,17.0,27446.52,1.25,0.8,0.04787689934375584,14.0,1.0,4.0,0.0,31.0,560.0,0.0,0.0,Female,Northeast,Bronze,20-40k,In-Store,2.0,1
C11596,1,29.0,18.0,27078.22,1504.3455555555556,635.9829426053558,411.0,12.11111111111111,6.277777777777778,2.0,14.0,22.470588235294116,21.062756369534185,86.0,1.2905759162303665,1.0,1685.45,4.0,4914.68,11.0,16932.8,16.0,23129.52,0.5,1.8333333333333333,0.038223195901737464,14.0,1.0,1.0,1.0,45.0,414.0,0.0,1.0,Female,South,Gold,40-70k,In-Store,2.0,1
C11597,1,305.0,10.0,12470.5,1247.05,903.5322332564198,577.0,10.8,5.3,2.0,1.0,30.22222222222222,34.69069679963844,91.0,10.091911764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1078.86,0.0,0.0,0.050741792328596116,12.0,0.0,,0.0,28.0,592.0,0.0,0.0,Male,East,Silver,<20k,Mobile App,2.0,1
C11598,0,3.0,7.0,9113.48,1301.9257142857143,908.1544587762801,105.0,7.571428571428571,3.857142857142857,2.0,2.0,17.0,14.394443372357264,39.0,0.17647058823529413,1.0,2540.13,6.0,8562.34,7.0,9113.48,7.0,9113.48,3.0,7.0,0.13390050216489713,12.0,0.0,,0.0,31.0,143.0,1.0,1.0,Female,Central,Gold,>120k,Mobile App,1.0,1
