customer_id,recency,frequency,monetary,avg_order_value,tenure_days,basket_depth,items_per_basket,discount_ratio,category_breadth,channel_diversity
C11649,27,35,41502.78,1185.7937142857143,508,7.742857142857143,4.142857142857143,0.013436334774015988,14,3
C11650,209,6,2989.66,498.27666666666664,413,5.5,3.3333333333333335,0.04356282971242838,10,2
C11651,1,7,17575.66,2510.808571428571,79,12.714285714285714,7.428571428571429,0.018659016495959763,14,1
C11652,7,39,29587.920000000002,758.6646153846154,533,6.282051282051282,3.128205128205128,0.015240056686753763,13,3
C11653,36,3,3520.82,1173.6066666666668,74,7.0,4.0,0.0,7,2
C11654,185,7,4169.38,595.6257142857143,581,7.285714285714286,3.5714285714285716,0.10616942001706461,10,1
C11655,36,17,9626.7,566.2764705882354,573,6.176470588235294,3.176470588235294,0.07703768472764716,13,2
C11656,30,5,6631.55,1326.31,115,8.8,4.6,0.01159870449833591,10,1
C11657,28,4,5444.76,1361.19,147,7.75,3.75,0.023986433799342843,7,1
C11658,135,3,476.72,158.90666666666667,217,2.0,1.3333333333333333,0.0,4,2
C11659,7,34,42680.97,1255.3226470588236,673,10.352941176470589,5.5,0.02333485581015599,13,3
C11660,56,13,10433.960000000001,802.6123076923078,656,6.538461538461538,3.3076923076923075,0.03994714812419086,12,2
C11661,36,30,31441.37,1048.0456666666666,606,6.666666666666667,3.3,0.030606106853754003,13,3
C11662,5,7,5713.7,816.2428571428571,260,6.428571428571429,3.857142857142857,0.021430663334948953,10,3
C11663,129,14,12599.33,899.9521428571428,404,8.285714285714286,4.642857142857143,0.07494381453252442,12,1
C11664,9,4,2666.4700000000003,666.6175000000001,149,4.25,2.5,0.07819127789397265,8,2
C11665,74,8,4174.72,521.84,259,5.125,3.125,0.0563194668921103,11,2
C11666,45,12,8511.81,709.3175,150,4.416666666666667,2.6666666666666665,0.025534496871726476,11,2
C11667,36,5,4411.57,882.314,239,9.6,4.6,0.10826571905610873,9,2
C11668,1,39,66866.52,1714.5261538461539,577,14.076923076923077,7.153846153846154,0.034761230633050304,14,2
C11669,324,6,9687.42,1614.57,462,9.166666666666666,5.0,0.033652608835306116,10,1
C11670,185,19,18573.13,977.5331578947369,711,8.157894736842104,4.0,0.03462899252938116,13,2
C11671,13,6,2211.52,368.58666666666664,195,3.0,2.1666666666666665,0.032830546796758495,8,2
C11672,159,22,18272.170000000002,830.5531818181819,497,7.681818181818182,4.045454545454546,0.0264526217921907,12,2
C11673,1,13,9375.9,721.2230769230769,637,7.846153846153846,3.8461538461538463,0.03298568853060938,10,2
C11674,3,47,156730.88,3334.6995744680853,457,19.574468085106382,10.425531914893616,0.01093356228202781,14,3
C11675,33,12,9555.4,796.2833333333333,698,6.0,3.1666666666666665,0.022639448323265216,13,2
C11676,0,10,8715.7,871.57,191,6.5,3.9,0.026625761801005347,11,1
C11677,1,78,157238.36,2015.87641025641,478,10.871794871794872,5.653846153846154,0.01890462716333505,14,3
C11678,43,10,7088.29,708.829,332,5.8,3.0,0.05075214904509948,12,1
C11679,153,22,33932.130000000005,1542.3695454545457,703,14.227272727272727,7.681818181818182,0.06576203895029412,14,2
C11680,16,23,44774.16,1946.7026086956523,411,13.652173913043478,7.391304347826087,0.023224673447683458,14,2
C11681,395,4,8550.94,2137.735,429,13.75,7.75,0.10085792908809678,11,2
C11682,15,12,10134.55,844.5458333333332,168,5.0,2.75,0.0045614424530423855,14,2
C11683,118,3,1740.01,580.0033333333333,205,6.0,3.3333333333333335,0.020606545012439352,7,2
C11684,140,3,1338.6599999999999,446.21999999999997,168,2.3333333333333335,1.6666666666666667,0.0,4,2
C11685,2,66,169324.69,2565.525606060606,484,12.803030303030303,7.015151515151516,0.0,14,3
C11686,111,3,1546.98,515.66,147,5.333333333333333,2.6666666666666665,0.0,4,2
C11687,38,7,8840.79,1262.97,283,7.0,3.0,0.023869987567599796,9,2
C11688,104,14,16785.57,1198.9692857142857,486,7.571428571428571,4.357142857142857,0.029920882143868514,10,2
C11689,21,69,165530.08,2398.9866666666667,517,12.318840579710145,6.6521739130434785,0.0434029480373242,14,3
C11690,35,9,6871.42,763.4911111111111,405,5.444444444444445,2.7777777777777777,0.08546901618398636,11,2
C11691,151,3,1046.56,348.8533333333333,200,4.333333333333333,2.3333333333333335,0.06274292059966687,6,2
C11692,25,4,2213.39,553.3475,228,6.75,3.75,0.07995843292112646,9,1
C11693,10,82,233960.67,2853.1789024390246,576,14.390243902439025,7.914634146341464,0.0,14,3
C11694,31,33,46628.15,1412.9742424242424,684,9.878787878787879,5.393939393939394,0.014429052140314683,14,3
C11695,232,8,7132.67,891.58375,391,12.0,6.0,0.016702900398823797,9,3
C11696,22,4,2807.74,701.935,51,7.0,3.25,0.028732530787325312,8,1
C11697,45,19,9451.539999999999,497.4494736842105,520,5.894736842105263,3.3157894736842106,0.06392313733724078,13,2
C11698,234,8,11401.46,1425.1825,504,10.625,6.625,0.04802674535304501,13,1
C11699,144,11,13976.61,1270.6009090909092,454,12.818181818181818,6.7272727272727275,0.0,12,3
C11700,71,15,12131.86,808.7906666666667,633,6.733333333333333,3.6666666666666665,0.05732716688267893,13,1
C11701,72,5,3156.02,631.204,224,6.8,3.0,0.06095706791950942,7,1
C11702,30,33,39978.770000000004,1211.4778787878788,650,9.303030303030303,4.909090909090909,0.00034631389491361153,14,3
C11703,33,5,3165.61,633.1220000000001,359,7.8,3.6,0.05287612870025191,8,1
C11704,5,43,89359.67,2078.1318604651165,429,11.232558139534884,6.1395348837209305,0.0,14,3
C11705,17,20,24817.42,1240.8709999999999,348,6.7,3.9,0.010880252654300987,14,1
C11706,2,79,135503.17,1715.2300000000002,589,7.7594936708860756,4.012658227848101,0.0,14,3
C11707,116,19,30029.350000000002,1580.492105263158,535,10.947368421052632,6.2631578947368425,0.030255206960870938,14,3
C11708,59,7,2638.7599999999998,376.9657142857142,209,2.857142857142857,2.0,0.1065348411999729,8,3
C11709,8,7,4502.61,643.2299999999999,217,5.857142857142857,3.142857142857143,0.02227274503928185,9,1
C11710,51,6,9042.85,1507.1416666666667,119,7.166666666666667,4.666666666666667,0.01712959692188969,11,1
C11711,244,5,8328.8,1665.7599999999998,327,11.8,7.0,0.050191984654912286,10,3
C11712,33,4,4588.29,1147.0725,56,7.25,4.0,0.0,8,2
C11713,0,14,9255.05,661.0749999999999,465,4.714285714285714,2.4285714285714284,0.13516410300976217,12,2
C11714,388,9,15174.89,1686.0988888888887,649,13.666666666666666,7.333333333333333,0.02564983366903445,12,3
C11715,2,26,46923.72,1804.7584615384617,518,11.76923076923077,6.038461538461538,0.024319385727581293,14,3
C11716,17,22,27281.16,1240.0527272727272,464,9.136363636363637,5.090909090909091,0.023128805446183415,14,3
C11717,66,4,1055.29,263.8225,192,4.25,2.0,0.06922859814073276,6,1
C11718,18,26,28587.07,1099.5026923076923,714,8.192307692307692,4.461538461538462,0.08782942736045535,14,2
C11719,3,90,131201.19,1457.791,666,8.144444444444444,4.344444444444444,0.0,14,3
C11720,17,5,1958.8600000000001,391.77200000000005,279,5.2,2.8,0.04009447831115118,8,3
C11721,20,28,30569.07,1091.7525,672,9.071428571428571,4.964285714285714,0.038287817092319314,12,3
C11722,66,5,1772.06,354.412,207,3.2,1.8,0.03452070915648735,5,2
C11723,124,6,3815.33,635.8883333333333,437,7.333333333333333,3.6666666666666665,0.019202936738277086,10,2
C11724,28,4,2164.73,541.1825,337,6.25,3.0,0.032349917303652054,7,1
C11725,0,34,70184.25,2064.2426470588234,724,12.764705882352942,6.352941176470588,0.025481193328629973,14,3
C11726,4,38,31366.579999999998,825.4363157894736,712,5.894736842105263,3.263157894736842,0.026028099529231814,13,2
C11727,24,26,40478.07,1556.8488461538461,512,11.23076923076923,5.884615384615385,0.014761513698340058,14,3
C11728,2,25,24438.54,977.5416,421,7.24,3.96,0.04904223415270788,13,3
C11729,6,34,33229.74,977.345294117647,526,7.382352941176471,4.029411764705882,0.01843339207615811,14,3
C11730,36,12,6016.24,501.3533333333333,459,6.666666666666667,3.75,0.049462025816441,12,1
C11731,30,17,21343.5,1255.5,340,8.647058823529411,4.588235294117647,0.019582173469668993,13,1
C11732,32,21,61458.409999999996,2926.5909523809523,423,18.38095238095238,9.904761904761905,0.04749047698311073,14,3
C11733,33,18,27005.61,1500.3116666666667,391,9.277777777777779,5.388888888888889,0.012143718594067729,14,3
C11734,15,19,15446.79,812.9889473684211,368,5.947368421052632,3.4210526315789473,0.015625179231683956,13,3
C11735,132,23,32069.86,1394.341739130435,619,10.652173913043478,5.565217391304348,0.05227745489137196,13,2
C11736,15,67,101225.6,1510.8298507462687,484,8.35820895522388,4.477611940298507,0.03591618325455624,14,3
C11737,487,3,2821.7,940.5666666666666,560,10.333333333333334,5.333333333333333,0.014511481707849471,8,1
C11738,18,10,6258.11,625.8109999999999,522,7.9,3.6,0.06394750539963265,10,2
C11739,133,3,1154.98,384.99333333333334,170,4.0,1.6666666666666667,0.0,3,2
C11740,33,11,15027.43,1366.13,118,7.636363636363637,4.2727272727272725,0.05202694646852765,12,2
C11741,12,23,33441.56,1453.9808695652173,395,10.0,5.3478260869565215,0.0,13,2
C11742,121,28,49968.770000000004,1784.5989285714288,586,10.928571428571429,5.785714285714286,0.02357564964007999,14,3
C11743,407,3,992.47,330.8233333333333,425,3.6666666666666665,2.3333333333333335,0.11944814124744921,4,1
C11744,8,70,243676.16,3481.088,546,16.814285714285713,9.128571428571428,0.025595009022825303,14,3
C11745,1,5,10144.630000000001,2028.9260000000002,95,11.0,6.6,0.011650190321515246,10,2
C11746,4,37,65387.57,1767.2316216216216,414,13.108108108108109,6.8108108108108105,0.029813101140586922,14,1
C11747,5,50,79657.61,1593.1522,626,7.72,4.42,0.005283171261386483,14,2
C11748,341,3,2246.59,748.8633333333333,506,6.0,3.3333333333333335,0.042308938376018825,6,2
C11749,124,3,1712.07,570.6899999999999,308,7.333333333333333,5.0,0.02289706025031532,9,1
C11750,85,36,50344.69,1398.4636111111113,628,12.055555555555555,6.833333333333333,0.03894928037674871,14,3
C11751,248,8,3734.11,466.76375,539,4.75,2.625,0.04686411194294627,9,3
C11752,5,8,15770.1,1971.2625,168,11.125,6.125,0.011022916905756788,13,3
C11753,5,4,1742.46,435.615,242,6.5,3.0,0.03523080245170506,7,1
C11754,3,61,118697.34,1945.8580327868851,550,11.19672131147541,6.081967213114754,0.015026697772715512,14,3
C11755,13,4,3252.8,813.2,63,3.75,1.75,0.04062479722993978,4,1
C11756,1,6,4926.13,821.0216666666666,81,6.0,3.6666666666666665,0.025113644684476445,11,2
C11757,137,23,15309.58,665.6339130434783,707,6.6521739130434785,3.5652173913043477,0.042211419955831664,14,3
C11758,3,6,1904.42,317.40333333333336,338,3.6666666666666665,2.1666666666666665,0.12726156215056916,7,1
C11759,9,74,162293.81,2193.1595945945946,703,10.68918918918919,5.77027027027027,0.004271671798370514,14,2
C11760,41,10,3516.6099999999997,351.66099999999994,669,5.8,3.4,0.05017583284265797,9,3
C11761,53,7,4367.43,623.9185714285715,380,5.714285714285714,3.7142857142857144,0.053982866364138495,10,2
C11762,137,59,111376.24,1887.7328813559322,716,8.542372881355933,4.6440677966101696,0.02738351044144028,14,3
C11763,22,88,260592.03,2961.273068181818,687,16.193181818181817,8.772727272727273,0.0416568046727978,14,3
C11764,444,3,506.47999999999996,168.82666666666665,516,2.0,1.6666666666666667,0.23418410547961774,4,1
C11765,22,25,33690.96,1347.6384,571,8.92,4.44,0.021364096501381928,12,3
C11766,250,5,2065.56,413.11199999999997,493,5.4,2.4,0.04747499435095988,8,2
C11767,11,11,8953.76,813.9781818181818,432,7.2727272727272725,3.909090909090909,0.04390733533014057,12,3
C11768,43,34,40626.03,1194.8832352941176,569,9.264705882352942,5.176470588235294,0.010317046183708758,14,3
C11769,7,16,9678.47,604.904375,710,4.75,2.5,0.0945866808362552,12,2
C11770,21,13,3895.79,299.67615384615385,619,3.6923076923076925,2.1538461538461537,0.015585715115970558,8,3
C11771,261,11,14078.91,1279.9009090909092,472,12.454545454545455,7.545454545454546,0.055162513891797,13,1
C11772,14,28,42597.91,1521.3539285714287,688,9.714285714285714,4.892857142857143,0.03655219847636599,14,3
C11773,14,9,8954.85,994.9833333333333,463,8.777777777777779,4.333333333333333,0.036114815663961713,12,2
C11774,43,8,5195.09,649.38625,293,7.125,3.75,0.07752229800396686,10,1
C11775,263,8,10213.87,1276.73375,657,9.125,4.375,0.05815205864724054,12,3
C11776,17,9,2737.3,304.14444444444445,523,4.333333333333333,2.5555555555555554,0.07862006752230828,9,3
C11777,19,37,40401.64,1091.9362162162163,696,8.35135135135135,4.243243243243243,0.019025519112322118,14,3
C11778,13,5,1580.9,316.18,286,5.0,2.8,0.014112614045262638,7,2
C11779,494,3,3833.2,1277.7333333333333,632,10.0,4.333333333333333,0.058947146178415094,8,1
C11780,1,8,12119.11,1514.88875,598,8.75,4.0,0.016194210381049796,10,2
C11781,98,16,16578.93,1036.183125,447,7.875,3.8125,0.06985148081571099,13,2
C11782,36,5,4065.61,813.1220000000001,275,9.6,4.4,0.022414958053106282,11,3
C11783,28,13,9571.01,736.2315384615384,212,4.769230769230769,3.076923076923077,0.06700479705840208,12,3
C11784,75,6,5361.7699999999995,893.6283333333332,126,8.0,4.5,0.05621084611986039,8,2
C11785,100,18,23262.239999999998,1292.3466666666666,428,7.944444444444445,4.0,0.03684878657117233,13,1
C11786,397,5,2220.52,444.104,480,3.8,2.2,0.051209851433747657,9,2
C11787,31,17,6772.85,398.4029411764706,670,3.9411764705882355,2.0,0.0796945382404696,13,1
C11788,7,6,8017.360000000001,1336.2266666666667,108,10.333333333333334,4.333333333333333,0.038617839871165946,12,2
C11789,5,7,14160.69,2022.9557142857143,77,9.0,4.857142857142857,0.09185770821963402,10,1
C11790,136,21,23834.91,1134.9957142857143,729,8.476190476190476,4.571428571428571,0.018700546293753628,14,2
C11791,14,13,21455.9,1650.4538461538464,423,11.923076923076923,5.923076923076923,0.08111383774662846,14,2
C11792,3,103,216682.35,2103.71213592233,697,12.310679611650485,6.41747572815534,0.0,14,3
C11793,31,6,5543.65,923.9416666666666,339,9.166666666666666,4.666666666666667,0.03399190063289375,10,1
C11794,22,21,27492.12,1309.1485714285714,455,8.142857142857142,4.809523809523809,0.010931084949035759,14,3
C11795,52,4,2680.25,670.0625,96,7.25,3.5,0.021184986086054645,9,1
C11796,10,6,8761.7,1460.2833333333335,75,9.666666666666666,5.5,0.08296125111729329,10,1
C11797,84,5,2377.24,475.448,600,5.2,3.0,0.02376083117736438,7,1
C11798,16,11,7692.64,699.3309090909091,524,6.2727272727272725,3.272727272727273,0.08844283867420467,8,2
C11799,3,6,7116.43,1186.0716666666667,89,6.333333333333333,2.8333333333333335,0.04610866412346758,7,2
C11800,15,5,2311.67,462.334,243,4.2,2.6,0.08167943176762221,7,2
C11801,24,7,1496.47,213.78142857142856,450,2.857142857142857,2.0,0.0674281939588825,7,1
C11802,59,4,2845.04,711.26,231,6.0,2.75,0.0,8,1
C11803,159,23,33753.82,1467.557391304348,694,9.173913043478262,5.608695652173913,0.0292894224940096,14,2
C11804,8,7,5616.0,802.2857142857143,147,5.285714285714286,2.5714285714285716,0.022090038761174748,9,2
C11805,5,5,11468.67,2293.734,68,13.6,6.8,0.03267850922435773,13,1
C11806,26,10,7935.01,793.501,598,5.8,2.6,0.030093348049982826,8,2
C11807,25,67,193849.48,2893.2758208955224,534,15.134328358208956,8.313432835820896,0.02113555044243176,14,3
C11808,76,5,5501.24,1100.248,111,5.8,3.2,0.036713938759322065,7,1
C11809,6,10,4589.64,458.96400000000006,122,4.5,2.3,0.015054326482523892,9,2
C11810,30,10,6699.85,669.985,690,6.0,2.9,0.05157696554457688,13,3
C11811,57,4,3102.94,775.735,146,4.5,2.0,0.007402241785239022,7,1
C11812,106,9,5574.91,619.4344444444445,359,7.222222222222222,3.7777777777777777,0.07312535537695727,9,2
C11813,4,7,4511.76,644.5371428571428,130,6.285714285714286,3.7142857142857144,0.03251912227318636,10,1
C11814,108,3,1661.8899999999999,553.9633333333333,118,5.333333333333333,2.6666666666666665,0.15194550047202307,7,1
C11815,2,7,5843.219999999999,834.7457142857141,64,5.428571428571429,3.142857142857143,0.0,10,2
C11816,126,10,7791.829999999999,779.1829999999999,495,5.5,3.7,0.059150898970018226,13,2
C11817,58,42,89484.66,2130.587142857143,643,16.452380952380953,8.761904761904763,0.024880489243023895,14,3
C11818,129,9,5518.9800000000005,613.22,592,4.777777777777778,3.0,0.09167992916427337,12,1
C11819,16,10,2460.76,246.07600000000002,372,3.4,2.1,0.043235509105895895,9,2
C11820,72,17,19629.3,1154.6647058823528,490,8.588235294117647,4.9411764705882355,0.021462783352210184,13,3
C11821,0,65,209730.2,3226.618461538462,524,16.0,8.615384615384615,0.030938505106361938,14,3
C11822,12,5,8830.1,1766.02,127,9.4,5.2,0.041306934648924716,11,2
C11823,22,14,12511.05,893.6464285714285,563,6.714285714285714,3.5,0.06984014637450252,13,2
C11824,11,5,2192.19,438.438,376,4.8,2.6,0.08274266299572373,6,2
C11825,43,22,21583.85,981.0840909090908,452,8.409090909090908,4.636363636363637,0.025491185835210067,13,3
C11826,127,28,24597.13,878.4689285714286,659,7.357142857142857,3.75,0.06320736572500404,13,1
C11827,14,39,62807.13,1610.4392307692308,573,11.205128205128204,5.769230769230769,0.015137716100199927,14,3
C11828,56,11,11083.66,1007.6054545454546,643,7.0,4.181818181818182,0.028682950426607404,12,1
C11829,9,5,2291.86,458.372,546,6.2,3.2,0.05741794058738128,7,2
C11830,7,5,9368.04,1873.6080000000002,121,7.4,4.4,0.0876692717843839,12,1
C11831,65,5,6029.46,1205.892,154,5.4,3.4,0.0,10,2
C11832,6,82,202994.13,2475.5381707317074,729,14.390243902439025,7.646341463414634,0.020619451504014997,14,3
C11833,63,15,7956.66,530.444,455,5.533333333333333,2.8666666666666667,0.07591373122887705,13,3
C11834,1,76,128090.86,1685.4060526315789,591,10.210526315789474,5.934210526315789,0.039689229957236505,14,3
C11835,189,22,25461.73,1157.3513636363637,583,8.772727272727273,4.545454545454546,0.07640003308193001,13,3
C11836,34,16,32292.57,2018.285625,402,15.75,8.1875,0.029231368151763346,14,2
C11837,89,4,1696.2,424.05,264,7.25,3.5,0.1029288879956844,7,1
C11838,105,10,5693.43,569.3430000000001,470,6.1,3.7,0.08277739739820372,10,2
C11839,16,77,210549.01,2734.4027272727276,602,13.220779220779221,7.285714285714286,0.005886989759242213,14,3
C11840,9,89,217306.6,2441.647191011236,667,13.831460674157304,7.415730337078652,0.0,14,3
C11841,33,36,40565.79,1126.8275,645,7.027777777777778,3.5833333333333335,0.026232752364997294,14,3
C11842,2,73,270949.48,3711.636712328767,571,18.301369863013697,9.863013698630137,0.025963593292807303,14,3
C11843,64,33,34916.9,1058.087878787879,667,7.515151515151516,3.909090909090909,0.024168233576511777,14,3
C11844,37,10,4697.54,469.754,506,5.6,3.3,0.0745295359979826,11,1
C11845,6,23,17706.27,769.8378260869565,500,6.3478260869565215,3.5652173913043477,0.04379798555836194,13,3
C11846,47,6,2739.59,456.59833333333336,370,5.833333333333333,3.1666666666666665,0.03239489847455771,8,3
C11847,3,34,57124.99,1680.1467647058823,641,11.235294117647058,6.029411764705882,0.020352491383387714,13,2
C11848,8,4,3393.74,848.435,69,5.75,2.5,0.024274259165020688,7,2
C11849,38,12,4990.14,415.845,445,4.5,2.5833333333333335,0.11174124092853366,11,1
C11850,3,27,26158.52,968.8340740740741,617,6.851851851851852,3.925925925925926,0.015290586646720405,13,3
C11851,28,20,28060.27,1403.0135,522,11.45,5.65,0.011814444062931952,13,1
C11852,29,16,10561.91,660.119375,567,6.625,3.75,0.05330302538678933,11,2
C11853,27,6,8067.07,1344.5116666666665,185,8.0,4.166666666666667,0.05055316244144716,13,1
C11854,48,11,2829.59,257.23545454545456,719,3.727272727272727,2.090909090909091,0.1734779421000207,10,1
C11855,0,86,291169.29,3385.689418604651,616,17.430232558139537,9.63953488372093,0.010778857353535324,14,3
C11856,113,8,6188.68,773.585,547,6.75,3.25,0.04763165184204857,8,1
C11857,42,3,2865.39,955.13,55,8.0,4.333333333333333,0.01910516226208408,7,1
C11858,4,28,45098.87,1610.6739285714286,450,12.0,6.285714285714286,0.013423464790476302,13,3
C11859,27,7,3673.26,524.7514285714286,303,5.428571428571429,3.2857142857142856,0.06710857142857143,8,3
C11860,1,28,36203.69,1292.9889285714287,479,8.75,4.75,0.008487522457385743,14,2
C11861,43,30,33250.13,1108.3376666666666,655,8.066666666666666,4.566666666666666,0.0,12,3
C11862,25,3,12545.369999999999,4181.79,77,13.333333333333334,7.0,0.024207040902758815,8,2
C11863,3,5,6746.54,1349.308,129,9.0,4.4,0.09141424207980262,11,1
C11864,3,5,1636.17,327.23400000000004,368,3.8,2.0,0.05745689580681026,7,1
C11865,18,33,36856.95,1116.8772727272726,615,8.515151515151516,4.545454545454546,0.0199650125678749,13,1
C11866,10,7,2820.38,402.9114285714286,352,5.857142857142857,3.142857142857143,0.028165616859399334,7,2
C11867,8,9,17111.14,1901.2377777777776,224,9.88888888888889,4.888888888888889,0.0349433271425679,13,2
C11868,12,51,121149.06,2375.4717647058824,457,10.843137254901961,5.862745098039215,0.014673628338190059,14,3
C11869,11,7,3683.67,526.2385714285714,209,4.714285714285714,2.5714285714285716,0.08321490879859035,6,3
C11870,5,72,206547.86000000002,2868.720277777778,580,15.625,8.180555555555555,0.015045473372953188,14,3
C11871,1,96,257200.98,2679.176875,718,13.46875,7.4375,0.03446612449318111,14,3
C11872,176,12,6975.13,581.2608333333334,461,5.833333333333333,3.5833333333333335,0.06557467091425953,11,3
C11873,2,38,39393.01,1036.6581578947369,703,7.7368421052631575,4.2368421052631575,0.011292342204752512,13,3
C11874,1,6,7335.6,1222.6000000000001,83,9.5,4.833333333333333,0.03248143268085578,10,1
C11875,7,6,4628.37,771.395,184,8.5,5.0,0.11000073071021185,11,2
C11876,26,10,3390.56,339.056,466,3.7,2.1,0.03416332192941726,9,2
C11877,12,31,55112.9,1777.835483870968,582,13.451612903225806,7.032258064516129,0.014496563168322499,14,3
C11878,1,5,7141.21,1428.242,69,4.2,2.2,0.018514497135757403,6,2
C11879,162,8,2852.83,356.60375,428,5.375,3.125,0.10685784950612838,10,1
C11880,1,77,193701.93,2515.6094805194803,624,14.051948051948052,7.753246753246753,0.002783888690168402,14,3
C11881,5,11,7835.43,712.3118181818182,254,5.818181818181818,3.0,0.05334560835668126,10,3
C11882,2,6,6191.099999999999,1031.85,61,4.5,2.3333333333333335,0.031119179336301536,10,1
C11883,4,22,30766.62,1398.4827272727273,391,11.681818181818182,6.0,0.014489587580884313,14,3
C11884,43,17,16125.46,948.5564705882352,350,7.588235294117647,3.3529411764705883,0.015509029890430044,13,1
C11885,10,28,37660.520000000004,1345.0185714285715,401,9.428571428571429,5.142857142857143,0.019861200104310726,14,1
C11886,23,26,40587.47,1561.0565384615386,468,11.615384615384615,6.115384615384615,0.0225409979180439,14,3
C11887,5,30,54983.49,1832.783,527,11.466666666666667,6.2,0.04529905610760592,14,3
C11888,79,7,4935.4,705.0571428571428,352,8.428571428571429,4.285714285714286,0.08903646881194881,10,2
C11889,4,10,6299.51,629.951,528,6.8,3.3,0.018218910574604803,12,1
C11890,16,13,4987.6,383.6615384615385,455,3.769230769230769,2.1538461538461537,0.08065892623115505,10,2
C11891,68,14,5872.4400000000005,419.46000000000004,682,4.142857142857143,2.2857142857142856,0.025673698147392312,12,2
C11892,2,49,149545.01,3051.938979591837,506,15.489795918367347,8.46938775510204,0.014097329344145508,14,3
C11893,29,12,5509.76,459.1466666666667,402,4.333333333333333,2.5833333333333335,0.05557602944125719,11,1
C11894,12,81,153555.86000000002,1895.7513580246916,613,11.25925925925926,6.061728395061729,0.000869350385553415,14,3
C11895,37,18,26308.48,1461.5822222222223,471,12.88888888888889,6.722222222222222,0.03308965000674414,14,3
C11896,108,3,4974.389999999999,1658.1299999999999,121,9.0,5.666666666666667,0.06999713953997072,10,2
C11897,6,69,226111.82,3276.9828985507247,619,18.27536231884058,9.73913043478261,0.02782460447729365,14,3
C11898,112,3,2907.13,969.0433333333334,151,5.333333333333333,2.3333333333333335,0.02547986349953405,6,1
C11899,16,67,171082.79,2553.4744776119405,631,13.656716417910447,7.567164179104478,0.015497036986738086,14,3
C11900,34,13,7602.3099999999995,584.7930769230769,386,6.076923076923077,3.3846153846153846,0.08970832819454207,11,1
C11901,6,16,9822.699999999999,613.9187499999999,516,5.4375,3.0625,0.051998363168196046,13,2
C11902,6,7,7228.0,1032.5714285714287,55,8.142857142857142,4.285714285714286,0.006244655196592524,13,2
C11903,14,4,3203.55,800.8875,85,7.0,4.5,0.06544823361241577,8,1
C11904,117,15,14983.95,998.9300000000001,606,6.6,3.8,0.012982641505456806,12,3
C11905,194,21,29318.760000000002,1396.1314285714286,552,7.380952380952381,4.0476190476190474,0.015251814992518353,14,2
C11906,6,7,8858.92,1265.56,158,8.285714285714286,4.428571428571429,0.018481607581879805,13,1
C11907,94,15,13642.48,909.4986666666666,674,8.333333333333334,4.733333333333333,0.12332182634645883,14,3
C11908,115,3,4125.03,1375.01,184,11.333333333333334,5.666666666666667,0.00457289851784999,9,1
C11909,6,11,8432.34,766.5763636363637,565,6.454545454545454,3.4545454545454546,0.05373580857326575,12,2
C11910,3,22,12708.01,577.6368181818182,668,4.818181818181818,2.5454545454545454,0.054520523688676506,13,2
C11911,1,87,294771.01,3388.172528735632,509,15.367816091954023,8.264367816091953,0.012367130128033327,14,3
C11912,10,47,69274.48,1473.9251063829786,719,10.617021276595745,5.574468085106383,0.01932125054431441,14,2
C11913,38,27,21359.04,791.0755555555556,568,5.62962962962963,3.1481481481481484,0.03183133526250517,14,3
C11914,15,83,205053.15,2470.5198795180722,728,13.036144578313253,6.686746987951807,0.004407148251718712,14,3
C11915,149,12,16159.73,1346.6441666666667,645,9.5,4.916666666666667,0.05862488196205426,11,2
C11916,28,9,15841.75,1760.1944444444443,205,8.222222222222221,4.666666666666667,0.002271094061460617,12,3
C11917,45,8,3643.59,455.44875,268,5.25,3.75,0.0660239518502189,10,2
C11918,7,5,5284.41,1056.882,104,7.2,4.8,0.009649731066924043,10,1
C11919,15,9,4573.26,508.14000000000004,722,7.888888888888889,4.444444444444445,0.06044992295839754,11,1
C11920,87,14,5373.62,383.83,593,5.428571428571429,2.7142857142857144,0.08507809054860037,11,3
C11921,158,3,2805.78,935.2600000000001,205,6.0,4.666666666666667,0.04141441749231295,9,2
C11922,194,20,19069.01,953.4504999999999,706,7.5,3.5,0.052677727778997666,13,2
C11923,64,8,4480.34,560.0425,652,5.5,2.875,0.0572131399364088,7,3
C11924,34,9,5582.92,620.3244444444445,251,5.111111111111111,2.5555555555555554,0.060411856180198856,10,2
C11925,226,3,553.29,184.42999999999998,314,2.6666666666666665,1.6666666666666667,0.0,3,3
C11926,91,3,2405.91,801.9699999999999,102,8.0,4.333333333333333,0.01154473482031709,8,1
C11927,7,83,244796.4,2949.35421686747,610,15.228915662650602,8.301204819277109,0.0,14,2
C11928,14,26,36318.25,1396.8557692307693,686,11.192307692307692,5.5,0.022784847592025304,14,3
C11929,3,67,143720.47,2145.0816417910446,644,12.164179104477611,6.582089552238806,0.015087572764861907,14,3
C11930,165,4,7435.49,1858.8725,279,9.25,4.0,0.010380010328103624,8,2
C11931,112,21,15041.96,716.2838095238095,488,6.095238095238095,3.7142857142857144,0.08898775744552506,13,2
C11932,5,6,1950.9099999999999,325.15166666666664,492,4.333333333333333,2.5,0.06636708636622494,8,2
C11933,4,4,2158.33,539.5825,222,6.5,4.75,0.07804257100507042,11,3
C11934,7,15,9150.58,610.0386666666667,458,5.933333333333334,3.1333333333333333,0.09801981076373659,13,3
