customer_id,churn_probability,risk_tier,segment,persona,recency,frequency,monetary,avg_order_value,n_tx_90d,trend_90_over_prev90,discount_ratio,n_unresolved_tickets,avg_satisfaction,warning_signals,recommended_action
C10889,0.2494858,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),7.0,19.0,25891.25,1362.6973684210527,3.0,0.6,0.022349691161999672,0.0,2.5,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12675,0.24880259,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),47.0,7.0,1942.66,277.52285714285716,1.0,1.0,0.036875818030381154,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11864,0.24786921,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),202.0,2.0,1035.8700000000001,517.9350000000001,0.0,0.0,0.040230151303171535,0.0,3.0,ไม่ซื้อมา 202 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12158,0.24752095,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),21.0,28.0,45284.97,1617.3203571428571,4.0,0.4444444444444444,0.05193796485897974,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12561,0.2473563,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),66.0,11.0,3646.13,331.46636363636367,2.0,0.6666666666666666,0.042070168616962576,0.0,,ไม่ซื้อมา 66 วัน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12011,0.24718434,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),19.0,29.0,18852.34,650.0806896551724,4.0,0.8,0.01575844019425525,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10115,0.24716756,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),73.0,12.0,5735.93,477.9941666666667,1.0,0.3333333333333333,0.04767336258751766,0.0,,ไม่ซื้อมา 73 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11025,0.24711934,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),72.0,6.0,2102.68,350.44666666666666,1.0,1.0,0.00835691378985097,0.0,,ไม่ซื้อมา 72 วัน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10545,0.24705836,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),198.0,6.0,2737.94,456.3233333333333,0.0,0.0,0.03591964647264916,0.0,,ไม่ซื้อมา 198 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11514,0.24692857,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),54.0,8.0,3885.82,485.7275,1.0,0.25,0.06514009113261383,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11966,0.24641873,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),17.0,25.0,19303.27,772.1308,3.0,0.5,0.03626283101010505,0.0,3.5,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12658,0.24611405,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),44.0,16.0,28133.08,1758.3175,4.0,0.5714285714285714,0.025599711833528445,1.0,3.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน · มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11722,0.24513912,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),93.0,2.0,186.79,93.395,0.0,0.0,0.0,0.0,3.3333333333333335,ไม่ซื้อมา 93 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10504,0.24510682,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),57.0,4.0,1250.18,312.545,2.0,0.6666666666666666,0.018974230201826797,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10799,0.24501173,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),10.0,20.0,24385.8,1219.29,1.0,0.14285714285714285,0.014495354115342089,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11218,0.2441538,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),14.0,12.0,7100.85,591.7375000000001,1.0,0.09090909090909091,0.04521508325803537,0.0,2.5,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11435,0.2438152,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),12.0,26.0,30490.309999999998,1172.7042307692307,4.0,2.0,0.006706050528795784,1.0,4.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10732,0.24267532,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),50.0,17.0,8685.1,510.8882352941177,3.0,0.75,0.1102170697024461,0.0,,ซื้อเมื่อมีส่วนลดเป็นหลัก (11%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11326,0.24235365,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),51.0,25.0,46421.01,1856.8404,4.0,0.5,0.005623822524208205,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12753,0.24168088,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),30.0,27.0,25879.32,958.4933333333333,5.0,1.25,0.02213479477893922,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10544,0.24111088,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),95.0,7.0,1982.33,283.19,0.0,0.0,0.05463779865515761,0.0,3.0,ไม่ซื้อมา 95 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11340,0.24101833,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),24.0,12.0,9058.56,754.88,2.0,2.0,0.058007275086883005,0.0,5.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11244,0.23831901,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),10.0,8.0,6924.58,865.5725,2.0,2.0,0.02474962360798331,1.0,3.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12278,0.2381915,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),33.0,16.0,16733.92,1045.87,5.0,0.8333333333333334,0.02846516618178715,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11837,0.23812515,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),51.0,3.0,1330.0,443.3333333333333,2.0,1.0,0.12299211352306595,0.0,,ซื้อเมื่อมีส่วนลดเป็นหลัก (12%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10392,0.23804796,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),16.0,24.0,15291.210000000001,637.1337500000001,4.0,0.8,0.04239313884200738,0.0,4.5,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10104,0.23703928,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),65.0,5.0,3908.73,781.746,1.0,0.3333333333333333,0.037386653006742945,0.0,,ไม่ซื้อมา 65 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12801,0.23679323,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),77.0,5.0,1088.77,217.754,1.0,0.25,0.0,0.0,3.5,ไม่ซื้อมา 77 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11678,0.23596564,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),49.0,8.0,5983.85,747.98125,1.0,0.25,0.046999821626511396,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12641,0.23547503,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),11.0,18.0,13876.77,770.9316666666667,4.0,1.0,0.016018243353918087,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10984,0.2354651,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),46.0,11.0,6126.12,556.92,2.0,2.0,0.0594835090434278,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11909,0.23462425,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),96.0,8.0,4705.5199999999995,588.1899999999999,0.0,0.0,0.07671901611295552,0.0,,ไม่ซื้อมา 96 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10427,0.2341953,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),61.0,6.0,3972.49,662.0816666666666,1.0,0.3333333333333333,0.13843054073514993,0.0,,ไม่ซื้อมา 61 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ซื้อเมื่อมีส่วนลดเป็นหลัก (14%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12520,0.23352957,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),14.0,23.0,34424.340000000004,1496.710434782609,5.0,2.5,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10808,0.23346667,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),23.0,15.0,7871.79,524.786,1.0,0.5,0.09948589706043855,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12750,0.2331657,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),15.0,3.0,1485.3400000000001,495.1133333333334,2.0,1.0,0.03180304146323975,0.0,2.0,คะแนนความพึงพอใจต่ำ (2.0/5),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11769,0.23295306,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),87.0,15.0,9564.36,637.624,1.0,0.5,0.09464160459364057,1.0,4.0,ไม่ซื้อมา 87 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10855,0.23127165,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),29.0,4.0,2749.2,687.3,3.0,1.5,0.022075510625128948,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10327,0.23082715,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),25.0,7.0,3452.0,493.14285714285717,1.0,1.0,0.055842589376314554,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11319,0.23066181,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),11.0,12.0,14715.19,1226.2658333333334,3.0,0.42857142857142855,0.017132990909515953,1.0,1.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน · คะแนนความพึงพอใจต่ำ (1.0/5) · มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11542,0.23037282,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),41.0,13.0,22111.27,1700.866923076923,2.0,0.25,0.0017710661158890316,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10538,0.22903362,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),77.0,3.0,1085.24,361.74666666666667,1.0,1.0,0.0688391807596935,1.0,4.0,ไม่ซื้อมา 77 วัน · มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10408,0.22860917,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),78.0,7.0,3461.8999999999996,494.5571428571428,1.0,1.0,0.03660827338630008,0.0,,ไม่ซื้อมา 78 วัน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12267,0.22852336,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),48.0,5.0,1207.73,241.546,1.0,1.0,0.031297373170242636,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12430,0.22844006,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),39.0,9.0,4506.95,500.7722222222222,5.0,1.25,0.05639104828224418,1.0,3.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11098,0.22793515,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),16.0,8.0,6135.91,766.98875,3.0,1.5,0.06673916680609,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11910,0.22730337,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),11.0,20.0,12052.460000000001,602.623,3.0,0.75,0.05347147996635601,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10361,0.22696789,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),58.0,4.0,1938.87,484.7175,1.0,0.3333333333333333,0.06420225011945614,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10514,0.22636236,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),14.0,22.0,19461.59,884.6177272727273,3.0,1.5,0.011746359476583196,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12729,0.22609684,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),12.0,5.0,3773.32,754.664,5.0,5.0,0.06598215788587782,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11215,0.22520587,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),63.0,7.0,1902.25,271.75,1.0,0.3333333333333333,0.06332323903784129,0.0,,ไม่ซื้อมา 63 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10914,0.22517484,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),50.0,27.0,46859.51,1735.5374074074075,3.0,0.6,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11758,0.2238885,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),68.0,3.0,617.97,205.99,1.0,0.5,0.09982520029133285,0.0,4.0,ไม่ซื้อมา 68 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12228,0.22368003,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),30.0,6.0,9959.390000000001,1659.8983333333335,4.0,1.3333333333333333,0.012646042659079305,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11665,0.22321801,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),17.0,7.0,3342.59,477.5128571428572,3.0,0.6,0.06656073544935129,0.0,2.5,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12967,0.2232111,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),30.0,16.0,16991.1,1061.94375,2.0,0.3333333333333333,0.004242391210707774,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10969,0.22320704,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),23.0,28.0,24045.55,858.7696428571428,8.0,1.1428571428571428,0.07488472392413806,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11544,0.22308616,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),31.0,28.0,42431.23,1515.4010714285716,4.0,0.8,0.007421084310151919,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11770,0.22300154,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),49.0,10.0,2901.71,290.171,1.0,0.5,0.012116569638783919,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10155,0.22157551,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),10.0,3.0,2622.84,874.2800000000001,2.0,1.0,0.10479610086419922,0.0,,ซื้อเมื่อมีส่วนลดเป็นหลัก (10%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10650,0.22120363,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),12.0,14.0,22738.46,1624.1757142857143,2.0,0.4,0.019348689573081588,0.0,4.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11936,0.22098053,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),21.0,18.0,29797.73,1655.4294444444445,1.0,0.16666666666666666,0.030100109105775315,0.0,4.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10997,0.22085904,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),41.0,14.0,8338.8,595.6285714285714,4.0,1.3333333333333333,0.0867063798468206,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12535,0.21937461,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),28.0,22.0,27053.06,1229.6845454545455,5.0,0.8333333333333334,0.0,0.0,3.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10203,0.21927142,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),66.0,5.0,2509.5,501.9,3.0,1.0,0.008471160912546325,0.0,,ไม่ซื้อมา 66 วัน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12313,0.21926644,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),24.0,7.0,5434.1,776.3000000000001,2.0,2.0,0.0923440276868394,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10455,0.21895324,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),82.0,11.0,5434.04,494.00363636363636,1.0,0.3333333333333333,0.10419397008616751,0.0,,ไม่ซื้อมา 82 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ซื้อเมื่อมีส่วนลดเป็นหลัก (10%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12628,0.21837372,เฝ้าระวัง,1,ลูกค้าชั้นยอด (Champions),8.0,54.0,92066.72,1704.9392592592592,3.0,0.2727272727272727,0.033743159634948235,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11961,0.21817484,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),114.0,2.0,616.7,308.35,0.0,0.0,0.0724781542811593,0.0,2.0,ไม่ซื้อมา 114 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ไม่มีการซื้อเลยใน 90 วันล่าสุด · คะแนนความพึงพอใจต่ำ (2.0/5),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11831,0.21792853,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),4.0,3.0,3374.34,1124.78,3.0,3.0,0.0,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12571,0.21734582,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),11.0,9.0,7775.96,863.9955555555556,3.0,3.0,0.09009466527808657,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12298,0.21707992,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),14.0,23.0,20950.64,910.8973913043478,3.0,0.75,0.028972355061749902,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11067,0.21696511,เฝ้าระวัง,3,ลูกค้าใหม่กำลังก่อตัว (New / Developing),28.0,4.0,3230.13,807.5325,1.0,0.3333333333333333,0.01261841224426165,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11854,0.21680884,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),77.0,9.0,2596.3,288.4777777777778,1.0,0.5,0.17805833971773552,0.0,3.0,ไม่ซื้อมา 77 วัน · ความถี่ 90 วันล่าสุดลดลงชัดเจน · ซื้อเมื่อมีส่วนลดเป็นหลัก (18%),ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10820,0.21598661,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),13.0,12.0,9893.3,824.4416666666666,2.0,0.4,0.06977903103118538,0.0,,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C12821,0.21584293,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),13.0,3.0,1014.29,338.09666666666664,1.0,1.0,0.040506664396325824,1.0,3.0,มีเรื่องร้องเรียนค้าง 1 เรื่อง,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11377,0.21559307,เฝ้าระวัง,2,ลูกค้าห่างหายมูลค่าต่ำ (Dormant / Low-Value),49.0,9.0,5397.91,599.7677777777777,2.0,1.0,0.07086854068159246,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10954,0.21538778,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),19.0,26.0,17677.29,679.8957692307692,4.0,1.0,0.01444384479348095,0.0,4.0,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C10091,0.21463153,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),36.0,12.0,19047.07,1587.2558333333334,2.0,0.2857142857142857,0.003829439825441978,0.0,4.0,ความถี่ 90 วันล่าสุดลดลงชัดเจน,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
C11332,0.21387786,เฝ้าระวัง,0,ลูกค้าคุณค่าสูงที่กำลังห่างหาย (At-Risk High-Value),5.0,26.0,22937.8,882.2230769230769,3.0,1.0,0.025159170566333145,0.0,,ความเสี่ยงมาจากรูปแบบรวมหลายปัจจัย,ใส่ในแคมเปญอัตโนมัติ ติดตามผลรายเดือน
