transaction_id,line_no,product_id,quantity,unit_price,discount_amount,line_amount
T242179,10,P1016,2,57.54,0.0,115.08
T242180,1,P1000,1,69.31,0.0,69.31
T242180,2,P1029,1,53.58,0.0,53.58
T242180,3,P1009,1,143.76,0.0,143.76
T242180,4,P1021,2,490.6,0.0,981.2
T242180,5,P1036,3,102.48,0.0,307.44
T242181,1,P1060,1,507.94,0.0,507.94
T242181,2,P1018,4,347.37,0.0,1389.48
T242181,3,P1035,1,442.67,0.0,442.67
T242181,4,P1008,1,287.16,0.0,287.16
T242181,5,P1070,2,103.1,0.0,206.2
T242181,6,P1077,2,569.39,0.0,1138.78
T242181,7,P1007,2,205.92,0.0,411.84
T242181,8,P1071,1,149.12,0.0,149.12
T242181,9,P1015,1,68.31,0.0,68.31
T242181,10,P1005,1,90.44,0.0,90.44
T242182,1,P1034,1,205.15,0.0,205.15
T242182,2,P1005,3,91.11,0.0,273.33
T242182,3,P1035,3,422.2,0.0,1266.6
T242182,4,P1068,2,248.4,0.0,496.8
T242182,5,P1025,3,197.59,0.0,592.77
T242182,6,P1067,1,321.71,0.0,321.71
T242182,7,P1008,1,291.59,0.0,291.59
T242182,8,P1037,2,118.83,0.0,237.66
T242182,9,P1044,3,80.53,0.0,241.59
T242183,1,P1056,1,132.1,0.0,132.1
T242183,2,P1057,1,89.62,0.0,89.62
T242183,3,P1035,2,423.48,0.0,846.96
T242183,4,P1054,1,379.72,0.0,379.72
T242183,5,P1012,1,182.21,0.0,182.21
T242183,6,P1033,1,165.47,0.0,165.47
T242183,7,P1052,1,277.12,0.0,277.12
T242183,8,P1069,4,131.2,0.0,524.8
T242183,9,P1000,2,68.89,0.0,137.78
T242183,10,P1042,2,73.58,0.0,147.16
T242183,11,P1082,2,197.23,0.0,394.46
T242184,1,P1034,2,205.49,0.0,410.98
T242184,2,P1006,2,36.79,0.0,73.58
T242184,3,P1007,1,209.43,0.0,209.43
T242184,4,P1083,1,118.43,0.0,118.43
T242184,5,P1063,2,136.83,0.0,273.66
T242184,6,P1082,2,187.56,0.0,375.12
T242184,7,P1024,1,260.47,0.0,260.47
T242184,8,P1052,3,278.55,0.0,835.65
T242184,9,P1037,5,119.13,0.0,595.65
T242184,10,P1072,4,188.83,0.0,755.32
T242184,11,P1018,2,338.24,0.0,676.48
T242185,1,P1036,2,101.97,0.0,203.94
T242185,2,P1079,1,396.46,0.0,396.46
T242185,3,P1007,2,212.9,0.0,425.8
T242185,4,P1006,1,37.21,0.0,37.21
T242185,5,P1034,2,204.36,0.0,408.72
T242185,6,P1033,1,160.7,0.0,160.7
T242185,7,P1058,2,203.39,0.0,406.78
T242186,1,P1021,2,492.23,0.0,984.46
T242186,2,P1022,3,129.49,0.0,388.47
T242186,3,P1023,2,114.3,0.0,228.6
T242186,4,P1016,3,59.7,0.0,179.1
T242186,5,P1036,2,101.73,0.0,203.46
T242186,6,P1041,1,234.22,0.0,234.22
T242186,7,P1045,2,118.04,0.0,236.08
T242186,8,P1040,2,67.79,0.0,135.58
T242186,9,P1029,2,51.65,0.0,103.3
T242186,10,P1084,2,571.79,0.0,1143.58
T242187,1,P1079,3,388.2,0.0,1164.6
T242187,2,P1045,1,118.44,0.0,118.44
T242187,3,P1004,2,137.24,0.0,274.48
T242187,4,P1006,3,37.44,0.0,112.32
T242187,5,P1033,1,158.91,0.0,158.91
T242187,6,P1017,1,103.78,0.0,103.78
T242187,7,P1040,3,66.39,0.0,199.17
T242187,8,P1034,1,200.58,0.0,200.58
T242188,1,P1037,1,121.31,0.0,121.31
T242188,2,P1082,2,188.86,0.0,377.72
T242188,3,P1079,2,397.03,0.0,794.06
T242188,4,P1084,2,575.62,0.0,1151.24
T242188,5,P1043,2,43.34,0.0,86.68
T242188,6,P1006,1,37.31,0.0,37.31
T242188,7,P1007,1,209.87,0.0,209.87
T242189,1,P1034,1,206.02,0.0,206.02
T242189,2,P1003,2,44.11,0.0,88.22
T242189,3,P1040,2,68.89,0.0,137.78
T242189,4,P1005,2,94.11,0.0,188.22
T242189,5,P1015,1,69.2,0.0,69.2
T242189,6,P1029,2,53.82,0.0,107.64
T242189,7,P1083,2,120.8,0.0,241.6
T242190,1,P1049,2,497.44,0.0,994.88
T242190,2,P1038,1,59.22,0.0,59.22
T242190,3,P1039,1,145.32,0.0,145.32
T242190,4,P1034,2,197.18,0.0,394.36
T242190,5,P1005,2,90.76,0.0,181.52
T242190,6,P1029,2,51.01,0.0,102.02
T242190,7,P1007,2,209.59,0.0,419.18
T242191,1,P1031,2,68.22,0.0,136.44
T242191,2,P1007,1,202.87,0.0,202.87
T242191,3,P1082,1,190.53,0.0,190.53
T242191,4,P1005,3,93.43,0.0,280.29
T242191,5,P1015,1,69.39,0.0,69.39
T242191,6,P1016,1,58.41,0.0,58.41
T242191,7,P1054,3,386.82,0.0,1160.46
T242191,8,P1033,1,162.77,0.0,162.77
T242191,9,P1083,2,120.93,0.0,241.86
T242191,10,P1002,3,51.23,0.0,153.69
T242192,1,P1049,1,504.34,0.0,504.34
T242192,2,P1038,1,57.78,0.0,57.78
T242192,3,P1039,4,138.76,0.0,555.04
T242192,4,P1069,1,137.32,0.0,137.32
T242192,5,P1024,1,270.65,0.0,270.65
T242192,6,P1005,1,94.08,0.0,94.08
T242192,7,P1006,1,36.82,0.0,36.82
T242192,8,P1016,1,57.66,0.0,57.66
T242192,9,P1029,1,51.73,0.0,51.73
T242192,10,P1081,1,1517.87,0.0,1517.87
T242192,11,P1083,3,118.9,0.0,356.7
T242192,12,P1037,1,120.94,0.0,120.94
T242192,13,P1043,2,42.81,0.0,85.62
T242193,1,P1000,2,65.81,0.0,131.62
T242193,2,P1004,3,136.4,0.0,409.2
T242193,3,P1020,1,225.71,0.0,225.71
T242193,4,P1058,3,208.87,0.0,626.61
T242193,5,P1005,2,92.23,0.0,184.46
T242193,6,P1006,3,37.93,0.0,113.79
T242193,7,P1067,1,321.61,0.0,321.61
T242193,8,P1047,4,38.35,0.0,153.4
T242193,9,P1033,2,165.31,0.0,330.62
T242193,10,P1018,1,336.63,0.0,336.63
T242194,1,P1006,3,36.99,0.0,110.97
T242194,2,P1019,3,262.97,0.0,788.91
T242194,3,P1009,2,146.59,0.0,293.18
T242194,4,P1048,1,29.38,0.0,29.38
T242194,5,P1025,2,196.08,0.0,392.16
T242194,6,P1079,1,384.22,0.0,384.22
T242194,7,P1014,1,115.88,0.0,115.88
T242194,8,P1070,1,101.07,0.0,101.07
T242194,9,P1083,1,115.74,0.0,115.74
T242194,10,P1032,2,59.79,0.0,119.58
T242194,11,P1005,1,94.2,0.0,94.2
T242194,12,P1062,1,753.3,0.0,753.3
T242194,13,P1045,2,121.69,0.0,243.38
T242195,1,P1067,2,320.37,0.0,640.74
T242195,2,P1056,1,136.45,0.0,136.45
T242195,3,P1006,1,38.35,0.0,38.35
T242195,4,P1029,1,53.49,0.0,53.49
T242195,5,P1040,1,69.06,0.0,69.06
T242195,6,P1085,1,285.67,0.0,285.67
T242196,1,P1000,1,66.75,0.0,66.75
T242196,2,P1004,1,136.85,0.0,136.85
T242196,3,P1010,2,145.8,0.0,291.6
T242196,4,P1062,3,767.5,0.0,2302.5
T242197,1,P1037,1,121.55,0.0,121.55
T242197,2,P1039,1,145.29,0.0,145.29
T242197,3,P1024,2,273.28,0.0,546.56
T242197,4,P1054,1,395.75,0.0,395.75
T242197,5,P1038,2,57.37,0.0,114.74
T242197,6,P1014,1,116.02,0.0,116.02
T242197,7,P1036,1,103.4,0.0,103.4
T242198,1,P1008,1,282.47,0.0,282.47
T242198,2,P1071,1,149.62,0.0,149.62
T242198,3,P1014,2,115.25,0.0,230.5
T242198,4,P1037,3,116.67,0.0,350.01
T242198,5,P1074,2,705.29,0.0,1410.58
T242198,6,P1019,2,267.06,0.0,534.12
T242198,7,P1033,2,164.48,0.0,328.96
T242198,8,P1007,1,209.18,0.0,209.18
T242198,9,P1072,1,196.53,0.0,196.53
T242198,10,P1031,2,67.7,0.0,135.4
T242198,11,P1061,2,415.51,0.0,831.02
T242198,12,P1032,1,59.99,0.0,59.99
T242199,1,P1001,4,90.75,0.0,363.0
T242199,2,P1033,3,167.78,0.0,503.34
T242199,3,P1052,4,291.24,0.0,1164.96
T242199,4,P1042,1,73.87,0.0,73.87
T242199,5,P1082,4,197.41,0.0,789.64
T242199,6,P1005,3,92.33,0.0,276.99
T242199,7,P1006,1,38.29,0.0,38.29
T242200,1,P1036,1,104.85,0.0,104.85
T242200,2,P1082,1,190.12,0.0,190.12
T242200,3,P1037,2,117.11,0.0,234.22
T242200,4,P1070,4,101.54,0.0,406.16
T242200,5,P1005,3,92.85,0.0,278.55
T242200,6,P1020,3,225.7,0.0,677.1
T242200,7,P1030,1,144.16,0.0,144.16
T242201,1,P1062,2,756.52,0.0,1513.04
T242201,2,P1063,2,131.8,0.0,263.6
T242201,3,P1064,1,296.31,0.0,296.31
T242201,4,P1079,2,389.89,0.0,779.78
T242201,5,P1067,2,312.86,0.0,625.72
T242201,6,P1082,1,196.98,0.0,196.98
T242201,7,P1012,2,176.42,0.0,352.84
T242201,8,P1068,2,245.7,0.0,491.4
T242202,1,P1013,2,71.72,0.0,143.44
T242202,2,P1014,1,121.85,0.0,121.85
T242202,3,P1008,2,286.15,0.0,572.3
T242202,4,P1004,2,134.03,0.0,268.06
T242202,5,P1043,4,42.85,0.0,171.4
T242202,6,P1037,1,121.4,0.0,121.4
T242202,7,P1067,3,327.3,0.0,981.9
T242202,8,P1082,3,194.54,0.0,583.62
T242202,9,P1071,1,147.91,0.0,147.91
T242202,10,P1000,2,67.76,0.0,135.52
T242203,1,P1013,3,71.45,0.0,214.35
T242203,2,P1014,2,118.86,0.0,237.72
T242203,3,P1008,1,290.34,0.0,290.34
T242203,4,P1033,3,164.49,0.0,493.47
T242203,5,P1015,3,68.18,0.0,204.54
T242203,6,P1042,3,72.36,0.0,217.08
T242203,7,P1020,2,222.67,0.0,445.34
T242203,8,P1017,1,105.07,0.0,105.07
T242203,9,P1068,1,247.48,0.0,247.48
T242203,10,P1035,2,421.28,0.0,842.56
T242203,11,P1029,1,52.79,0.0,52.79
T242204,1,P1013,1,71.33,0.0,71.33
T242204,2,P1014,2,120.93,0.0,241.86
T242204,3,P1036,1,102.93,0.0,102.93
T242204,4,P1002,2,53.87,0.0,107.74
T242204,5,P1033,3,159.52,0.0,478.56
T242204,6,P1032,2,60.17,0.0,120.34
T242204,7,P1044,2,84.02,0.0,168.04
T242205,1,P1025,2,189.51,0.0,379.02
T242205,2,P1011,2,231.48,0.0,462.96
T242205,3,P1028,1,279.82,0.0,279.82
T242205,4,P1044,2,84.2,0.0,168.4
T242205,5,P1064,1,301.72,0.0,301.72
T242205,6,P1000,2,67.03,0.0,134.06
T242205,7,P1009,1,139.59,0.0,139.59
T242206,1,P1006,1,37.62,0.0,37.62
T242206,2,P1019,1,273.11,0.0,273.11
T242206,3,P1028,1,287.93,0.0,287.93
T242206,4,P1000,2,66.63,0.0,133.26
T242206,5,P1024,1,269.79,0.0,269.79
T242206,6,P1018,1,333.6,0.0,333.6
T242206,7,P1033,3,167.71,0.0,503.13
T242206,8,P1029,1,52.87,0.0,52.87
T242206,9,P1007,1,203.99,0.0,203.99
T242206,10,P1043,2,42.75,0.0,85.5
T242206,11,P1083,1,116.76,0.0,116.76
T242206,12,P1030,2,150.32,0.0,300.64
T242207,1,P1032,2,58.07,0.0,116.14
T242207,2,P1070,3,105.91,0.0,317.73
T242207,3,P1028,3,286.87,0.0,860.61
T242207,4,P1038,1,57.38,0.0,57.38
T242207,5,P1029,2,52.6,0.0,105.2
T242207,6,P1033,3,161.56,0.0,484.68
T242207,7,P1069,2,131.81,0.0,263.62
T242207,8,P1051,2,1297.66,0.0,2595.32
T242207,9,P1049,2,500.3,0.0,1000.6
T242207,10,P1010,1,147.08,0.0,147.08
T242207,11,P1019,1,270.07,0.0,270.07
T242207,12,P1046,2,51.96,0.0,103.92
T242208,1,P1049,1,493.03,0.0,493.03
T242208,2,P1056,2,132.59,0.0,265.18
T242208,3,P1038,2,59.05,0.0,118.1
T242208,4,P1032,1,60.02,0.0,60.02
T242208,5,P1024,2,269.08,0.0,538.16
T242208,6,P1015,2,65.66,0.0,131.32
T242208,7,P1082,2,193.24,0.0,386.48
T242208,8,P1005,2,93.58,0.0,187.16
T242208,9,P1014,2,119.2,0.0,238.4
T242208,10,P1016,1,57.59,0.0,57.59
T242209,1,P1049,1,504.27,0.0,504.27
T242209,2,P1038,1,58.16,0.0,58.16
T242209,3,P1039,1,139.93,0.0,139.93
T242209,4,P1009,1,138.38,0.0,138.38
T242209,5,P1040,1,69.12,0.0,69.12
T242209,6,P1046,2,53.37,0.0,106.74
T242209,7,P1005,1,94.06,0.0,94.06
T242209,8,P1029,1,53.54,0.0,53.54
T242209,9,P1058,3,212.77,0.0,638.31
T242209,10,P1071,2,145.28,0.0,290.56
T242209,11,P1070,1,105.74,0.0,105.74
T242210,1,P1013,1,75.37,0.0,75.37
T242210,2,P1014,1,121.4,0.0,121.4
T242210,3,P1008,1,276.06,0.0,276.06
T242210,4,P1027,1,247.03,0.0,247.03
T242210,5,P1017,2,102.9,0.0,205.8
T242210,6,P1030,1,148.35,0.0,148.35
T242210,7,P1037,2,115.24,0.0,230.48
T242210,8,P1083,1,117.53,0.0,117.53
T242211,1,P1051,3,1298.8,0.0,3896.4
T242211,2,P1067,1,329.09,0.0,329.09
T242211,3,P1037,2,121.14,0.0,242.28
T242211,4,P1005,1,95.46,0.0,95.46
T242211,5,P1000,1,67.82,0.0,67.82
T242211,6,P1015,4,69.25,0.0,277.0
T242212,1,P1070,1,101.58,0.0,101.58
T242212,2,P1084,2,574.21,0.0,1148.42
T242212,3,P1081,2,1470.57,0.0,2941.14
T242212,4,P1009,3,139.81,0.0,419.43
T242212,5,P1015,2,69.39,0.0,138.78
T242212,6,P1068,3,257.37,0.0,772.11
T242212,7,P1083,1,115.06,0.0,115.06
T242212,8,P1020,1,217.87,0.0,217.87
T242212,9,P1082,3,189.23,0.0,567.69
T242213,1,P1024,1,272.67,0.0,272.67
T242213,2,P1017,1,104.67,0.0,104.67
T242213,3,P1079,1,381.45,0.0,381.45
T242213,4,P1033,2,163.18,0.0,326.36
T242213,5,P1003,1,42.34,0.0,42.34
T242213,6,P1056,2,132.22,0.0,264.44
T242213,7,P1038,2,59.06,0.0,118.12
T242213,8,P1036,2,105.19,0.0,210.38
T242213,9,P1049,2,487.63,0.0,975.26
T242213,10,P1006,2,37.17,0.0,74.34
T242213,11,P1051,1,1329.62,0.0,1329.62
T242214,1,P1028,3,289.33,0.0,867.99
T242214,2,P1004,1,132.5,0.0,132.5
T242214,3,P1040,1,66.49,0.0,66.49
T242214,4,P1005,1,91.63,0.0,91.63
T242214,5,P1067,1,316.4,0.0,316.4
T242215,1,P1042,1,74.01,0.0,74.01
T242215,2,P1034,1,196.7,0.0,196.7
T242215,3,P1037,2,119.63,0.0,239.26
T242216,1,P1032,1,57.02,0.0,57.02
T242216,2,P1079,2,393.44,0.0,786.88
T242216,3,P1004,2,136.54,0.0,273.08
T242216,4,P1001,1,91.03,0.0,91.03
T242216,5,P1085,1,290.83,0.0,290.83
T242216,6,P1028,2,274.99,0.0,549.98
T242216,7,P1033,3,160.75,0.0,482.25
T242216,8,P1026,2,173.0,0.0,346.0
T242216,9,P1057,1,89.68,0.0,89.68
T242217,1,P1030,2,147.2,0.0,294.4
T242217,2,P1008,1,287.82,0.0,287.82
T242217,3,P1072,2,195.13,0.0,390.26
T242217,4,P1046,2,51.12,0.0,102.24
T242217,5,P1000,1,65.63,0.0,65.63
T242217,6,P1005,2,91.32,0.0,182.64
T242218,1,P1029,3,51.62,0.0,154.86
T242218,2,P1069,2,131.24,0.0,262.48
T242218,3,P1062,2,765.38,0.0,1530.76
T242218,4,P1005,3,90.73,0.0,272.19
T242218,5,P1074,4,696.07,0.0,2784.28
T242218,6,P1004,2,136.21,0.0,272.42
T242218,7,P1052,3,283.19,0.0,849.57
T242218,8,P1040,3,68.5,0.0,205.5
T242218,9,P1033,1,164.01,0.0,164.01
T242219,1,P1013,1,72.95,0.0,72.95
T242219,2,P1084,2,569.41,0.0,1138.82
T242219,3,P1029,1,52.36,0.0,52.36
T242219,4,P1047,4,37.61,0.0,150.44
T242219,5,P1031,1,68.75,0.0,68.75
T242219,6,P1059,5,706.56,0.0,3532.8
T242220,1,P1019,2,263.7,0.0,527.4
T242220,2,P1005,1,90.2,0.0,90.2
T242220,3,P1037,1,120.26,0.0,120.26
T242220,4,P1052,3,285.59,0.0,856.77
T242220,5,P1013,1,72.02,0.0,72.02
T242220,6,P1022,2,127.96,0.0,255.92
T242220,7,P1004,1,131.3,0.0,131.3
T242220,8,P1030,1,148.82,0.0,148.82
T242221,1,P1013,2,75.45,0.0,150.9
T242221,2,P1014,1,119.91,0.0,119.91
T242221,3,P1008,1,279.09,0.0,279.09
T242221,4,P1012,1,174.43,0.0,174.43
T242221,5,P1082,1,198.86,0.0,198.86
T242222,1,P1035,3,427.55,0.0,1282.65
T242222,2,P1005,2,90.94,0.0,181.88
T242222,3,P1018,1,349.15,0.0,349.15
T242222,4,P1070,3,103.59,0.0,310.77
T242222,5,P1007,2,212.71,0.0,425.42
T242223,1,P1005,1,91.0,0.0,91.0
T242223,2,P1008,2,291.1,0.0,582.2
T242223,3,P1060,1,527.97,0.0,527.97
T242223,4,P1036,1,103.35,0.0,103.35
T242223,5,P1073,1,183.48,0.0,183.48
T242223,6,P1074,1,674.9,0.0,674.9
T242223,7,P1042,3,74.86,0.0,224.58
T242223,8,P1062,2,728.98,0.0,1457.96
T242223,9,P1046,2,51.62,0.0,103.24
T242224,1,P1033,2,158.81,0.0,317.62
T242224,2,P1038,2,59.58,0.0,119.16
T242224,3,P1012,4,177.38,0.0,709.52
T242224,4,P1030,1,148.52,0.0,148.52
T242224,5,P1006,3,38.4,0.0,115.2
T242224,6,P1050,2,881.25,0.0,1762.5
T242224,7,P1037,2,120.81,0.0,241.62
T242225,1,P1013,1,73.03,0.0,73.03
T242225,2,P1014,2,119.36,0.0,238.72
T242225,3,P1008,2,284.59,0.0,569.18
T242225,4,P1036,1,104.3,0.0,104.3
T242225,5,P1022,1,126.35,0.0,126.35
T242225,6,P1026,3,173.72,0.0,521.16
T242225,7,P1046,1,50.98,0.0,50.98
T242225,8,P1083,3,115.85,0.0,347.55
T242226,1,P1013,5,74.21,0.0,371.05
T242226,2,P1040,1,65.57,0.0,65.57
T242226,3,P1004,2,135.09,0.0,270.18
T242226,4,P1026,2,180.29,0.0,360.58
T242226,5,P1072,3,194.33,0.0,582.99
T242226,6,P1069,2,135.43,0.0,270.86
T242226,7,P1084,2,595.33,0.0,1190.66
T242226,8,P1001,1,89.28,0.0,89.28
T242226,9,P1077,2,589.49,0.0,1178.98
T242226,10,P1005,2,94.96,0.0,189.92
T242226,11,P1079,1,383.5,0.0,383.5
T242226,12,P1088,1,430.47,0.0,430.47
T242227,1,P1029,3,51.0,0.0,153.0
T242227,2,P1036,2,106.06,0.0,212.12
T242227,3,P1033,2,164.53,0.0,329.06
T242227,4,P1024,1,266.2,0.0,266.2
T242227,5,P1007,2,206.32,0.0,412.64
T242227,6,P1047,4,36.78,0.0,147.12
T242227,7,P1049,2,489.56,0.0,979.12
T242227,8,P1000,3,67.06,0.0,201.18
T242227,9,P1042,1,71.81,0.0,71.81
T242227,10,P1034,3,197.03,0.0,591.09
T242227,11,P1030,2,152.37,0.0,304.74
T242227,12,P1025,1,191.79,0.0,191.79
T242228,1,P1086,2,2788.77,0.0,5577.54
T242228,2,P1038,3,57.9,0.0,173.7
T242228,3,P1029,1,52.3,0.0,52.3
T242229,1,P1045,1,117.93,0.0,117.93
T242229,2,P1074,1,677.24,0.0,677.24
T242229,3,P1002,2,51.97,0.0,103.94
T242229,4,P1042,2,73.68,0.0,147.36
T242229,5,P1059,2,706.58,0.0,1413.16
T242230,1,P1032,1,57.42,0.0,57.42
T242230,2,P1045,1,117.54,0.0,117.54
T242230,3,P1023,2,109.11,0.0,218.22
T242230,4,P1075,1,206.21,0.0,206.21
T242230,5,P1037,1,120.48,0.0,120.48
T242230,6,P1044,1,81.46,0.0,81.46
T242230,7,P1005,6,92.54,0.0,555.24
T242230,8,P1004,2,136.12,0.0,272.24
T242230,9,P1074,1,691.66,0.0,691.66
T242230,10,P1034,1,203.44,0.0,203.44
T242230,11,P1048,2,30.74,0.0,61.48
T242230,12,P1006,2,38.14,0.0,76.28
T242231,1,P1026,1,120.53,24.11,96.42
T242231,2,P1015,1,44.99,0.0,44.99
T242231,3,P1014,2,82.42,0.0,164.84
T242231,4,P1013,1,50.6,0.0,50.6
T242231,5,P1055,3,165.8,0.0,497.4
T242232,1,P1062,3,511.02,459.92,1073.14
T242232,2,P1063,1,90.37,0.0,90.37
T242232,3,P1038,1,38.94,0.0,38.94
T242232,4,P1016,3,39.12,0.0,117.36
T242232,5,P1056,1,93.79,0.0,93.79
T242232,6,P1071,4,99.1,0.0,396.4
T242232,7,P1011,1,159.36,0.0,159.36
T242233,1,P1002,2,36.33,0.0,72.66
T242233,2,P1001,1,60.62,6.06,54.56
T242233,3,P1052,3,198.23,89.2,505.49
T242233,4,P1013,1,48.88,0.0,48.88
T242233,5,P1019,2,184.24,0.0,368.48
T242234,1,P1013,2,49.91,0.0,99.82
T242234,2,P1014,1,81.81,0.0,81.81
T242234,3,P1079,3,272.6,0.0,817.8
T242234,4,P1046,1,36.77,0.0,36.77
T242235,1,P1016,2,38.86,0.0,77.72
T242235,2,P1043,2,29.97,0.0,59.94
T242235,3,P1001,4,60.98,0.0,243.92
T242235,4,P1000,1,44.71,0.0,44.71
T242235,5,P1033,1,110.83,0.0,110.83
T242235,6,P1017,5,69.69,69.69,278.76
T242235,7,P1059,2,478.48,0.0,956.96
T242236,1,P1034,3,137.0,0.0,411.0
T242236,2,P1073,2,123.39,0.0,246.78
T242236,3,P1042,1,50.69,0.0,50.69
T242236,4,P1005,5,64.38,0.0,321.9
T242236,5,P1081,2,1022.88,0.0,2045.76
T242237,1,P1017,1,70.33,0.0,70.33
T242238,1,P1052,2,192.65,0.0,385.3
T242238,2,P1030,2,100.1,0.0,200.2
T242238,3,P1015,3,46.96,0.0,140.88
T242238,4,P1001,2,60.88,0.0,121.76
T242238,5,P1019,2,188.3,0.0,376.6
T242238,6,P1080,1,407.24,0.0,407.24
T242239,1,P1056,2,90.45,0.0,180.9
T242239,2,P1057,3,60.03,0.0,180.09
T242239,3,P1058,1,145.49,0.0,145.49
T242239,4,P1050,3,591.39,0.0,1774.17
T242239,5,P1072,2,129.47,0.0,258.94
T242239,6,P1062,1,516.89,0.0,516.89
T242239,7,P1045,2,80.74,0.0,161.48
T242239,8,P1016,1,40.7,0.0,40.7
T242239,9,P1046,2,35.78,0.0,71.56
T242240,1,P1021,2,317.89,0.0,635.78
T242240,2,P1022,2,84.98,0.0,169.96
T242240,3,P1023,1,76.75,0.0,76.75
T242240,4,P1017,1,70.31,0.0,70.31
T242240,5,P1011,1,162.19,0.0,162.19
T242240,6,P1034,2,139.76,0.0,279.52
T242240,7,P1042,4,48.84,0.0,195.36
T242241,1,P1017,2,71.44,0.0,142.88
T242241,2,P1070,1,68.87,0.0,68.87
T242241,3,P1055,1,167.24,0.0,167.24
T242241,4,P1011,1,158.81,0.0,158.81
T242241,5,P1047,2,25.02,0.0,50.04
T242242,1,P1024,2,181.8,0.0,363.6
T242242,2,P1014,2,82.68,33.07,132.29
T242243,1,P1000,1,45.92,0.0,45.92
T242243,2,P1004,2,88.6,17.72,159.48
T242243,3,P1010,3,101.79,0.0,305.37
T242243,4,P1038,3,40.21,0.0,120.63
T242243,5,P1003,1,29.72,0.0,29.72
T242243,6,P1061,2,291.59,0.0,583.18
T242243,7,P1011,4,164.83,0.0,659.32
T242244,1,P1000,2,45.16,0.0,90.32
T242244,2,P1004,3,93.6,0.0,280.8
T242244,3,P1017,3,71.63,0.0,214.89
T242245,1,P1015,2,46.0,0.0,92.0
T242245,2,P1033,3,108.77,0.0,326.31
T242245,3,P1044,1,56.79,0.0,56.79
T242246,1,P1074,1,480.87,0.0,480.87
T242246,2,P1075,2,141.38,0.0,282.76
T242246,3,P1076,2,206.74,0.0,413.48
T242247,1,P1015,2,45.8,0.0,91.6
T242247,2,P1018,1,230.88,0.0,230.88
T242247,3,P1005,1,62.64,6.26,56.38
T242247,4,P1007,2,145.35,0.0,290.7
T242247,5,P1083,1,81.44,0.0,81.44
T242247,6,P1060,4,367.03,0.0,1468.12
T242247,7,P1070,4,72.15,0.0,288.6
T242247,8,P1035,4,290.3,0.0,1161.2
T242247,9,P1016,5,39.26,0.0,196.3
T242247,10,P1013,1,48.98,0.0,48.98
T242247,11,P1019,2,180.15,0.0,360.3
T242248,1,P1056,1,89.28,8.93,80.35
T242248,2,P1057,2,59.96,23.98,95.94
T242248,3,P1071,2,101.76,0.0,203.52
T242248,4,P1002,1,36.08,0.0,36.08
T242248,5,P1021,2,332.36,0.0,664.72
T242248,6,P1028,2,198.51,0.0,397.02
T242248,7,P1085,1,198.65,0.0,198.65
T242248,8,P1044,1,56.02,0.0,56.02
T242248,9,P1046,1,35.2,0.0,35.2
T242248,10,P1018,1,227.87,0.0,227.87
T242249,1,P1013,2,48.9,0.0,97.8
T242249,2,P1000,5,45.9,0.0,229.5
T242249,3,P1003,3,30.5,0.0,91.5
T242249,4,P1002,2,35.12,0.0,70.24
T242249,5,P1040,4,47.31,0.0,189.24
T242249,6,P1001,1,60.99,0.0,60.99
T242250,1,P1069,3,91.04,0.0,273.12
T242250,2,P1057,2,58.75,11.75,105.75
T242250,3,P1042,1,50.89,0.0,50.89
T242250,4,P1020,4,149.48,0.0,597.92
T242251,1,P1049,2,345.5,0.0,691.0
T242251,2,P1038,2,40.93,0.0,81.86
T242251,3,P1039,1,94.59,0.0,94.59
T242251,4,P1044,1,57.43,0.0,57.43
T242251,5,P1003,3,30.26,0.0,90.78
T242252,1,P1049,1,329.72,0.0,329.72
T242252,2,P1038,1,38.92,0.0,38.92
T242252,3,P1010,2,100.74,0.0,201.48
T242253,1,P1071,4,103.36,0.0,413.44
T242253,2,P1023,5,76.78,0.0,383.9
T242253,3,P1033,2,111.59,0.0,223.18
T242253,4,P1015,1,45.91,6.89,39.02
T242254,1,P1025,1,133.34,0.0,133.34
T242254,2,P1048,1,19.87,0.0,19.87
T242254,3,P1017,3,71.57,0.0,214.71
T242254,4,P1005,1,63.76,0.0,63.76
T242254,5,P1031,1,46.49,0.0,46.49
T242254,6,P1055,2,161.72,0.0,323.44
T242254,7,P1052,2,191.21,0.0,382.42
T242254,8,P1056,1,90.2,0.0,90.2
T242255,1,P1002,2,36.16,0.0,72.32
T242255,2,P1057,3,58.65,0.0,175.95
T242255,3,P1053,3,198.27,89.22,505.59
T242255,4,P1045,2,82.33,0.0,164.66
T242255,5,P1036,3,72.01,0.0,216.03
T242256,1,P1003,1,29.92,0.0,29.92
T242256,2,P1069,2,90.88,0.0,181.76
T242256,3,P1043,1,28.88,0.0,28.88
T242256,4,P1068,2,174.43,0.0,348.86
T242256,5,P1019,3,185.02,0.0,555.06
T242256,6,P1052,1,198.59,0.0,198.59
T242256,7,P1013,2,48.8,0.0,97.6
T242256,8,P1000,4,44.96,0.0,179.84
T242257,1,P1029,1,46.68,0.0,46.68
T242257,2,P1020,1,203.21,0.0,203.21
T242257,3,P1005,3,82.31,0.0,246.93
T242257,4,P1041,1,218.86,0.0,218.86
T242257,5,P1049,1,450.49,0.0,450.49
T242257,6,P1071,3,137.15,0.0,411.45
T242257,7,P1001,2,81.08,0.0,162.16
T242258,1,P1056,1,121.84,0.0,121.84
T242258,2,P1057,1,77.97,0.0,77.97
